candidate_id,gate_ok_2y_proxy,score_proxy,short_penalty_proxy,long_diff_2y_vs_OV_proxy,mom20_thr,mom60_thr,rv20_cap,dd60_cap,enter_days,exit_days,1m_ret_proxy,2m_ret_proxy,3m_ret_proxy,4m_ret_proxy,5m_ret_proxy,6m_ret_proxy,1y_ret_proxy,2y_ret_proxy
D6-0112,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,2.0,0.0,7.0,40.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-0121,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,2.0,0.0,7.0,50.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-0130,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,2.0,0.0,7.0,60.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-0283,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,2.0,2.0,7.0,30.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-0292,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,2.0,2.0,7.0,40.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-0301,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,2.0,2.0,7.0,50.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-0310,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,2.0,2.0,7.0,60.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-0823,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,4.0,0.0,7.0,30.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-0832,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,4.0,0.0,7.0,40.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-0841,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,4.0,0.0,7.0,50.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-0850,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,4.0,0.0,7.0,60.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-1003,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,4.0,2.0,7.0,30.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-1012,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,4.0,2.0,7.0,40.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-1021,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,4.0,2.0,7.0,50.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-1030,False,-11765.622522435955,1277.0094188351336,-488.61310360082115,4.0,2.0,7.0,60.0,2,1,68.71824388263808,121.96913627683537,119.26343312496384,114.81431510318343,166.80244670618438,130.69367487702897,347.0469275903765,360.25729639917864
D6-0463,False,-11765.707923812459,1277.051497800456,-488.6564260120034,2.0,4.0,7.0,30.0,2,1,68.71824388263808,121.96913627683546,119.26343312496392,114.81431510318356,166.8024467061846,130.693674877029,347.0048486250535,360.2139739879964
D6-0472,False,-11765.707923812459,1277.051497800456,-488.6564260120034,2.0,4.0,7.0,40.0,2,1,68.71824388263808,121.96913627683546,119.26343312496392,114.81431510318356,166.8024467061846,130.693674877029,347.0048486250535,360.2139739879964
D6-0481,False,-11765.707923812459,1277.051497800456,-488.6564260120034,2.0,4.0,7.0,50.0,2,1,68.71824388263808,121.96913627683546,119.26343312496392,114.81431510318356,166.8024467061846,130.693674877029,347.0048486250535,360.2139739879964
D6-0490,False,-11765.707923812459,1277.051497800456,-488.6564260120034,2.0,4.0,7.0,60.0,2,1,68.71824388263808,121.96913627683546,119.26343312496392,114.81431510318356,166.8024467061846,130.693674877029,347.0048486250535,360.2139739879964
D6-1183,False,-11765.707923812459,1277.051497800456,-488.6564260120034,4.0,4.0,7.0,30.0,2,1,68.71824388263808,121.96913627683546,119.26343312496392,114.81431510318356,166.8024467061846,130.693674877029,347.0048486250535,360.2139739879964
D6-1192,False,-11765.707923812459,1277.051497800456,-488.6564260120034,4.0,4.0,7.0,40.0,2,1,68.71824388263808,121.96913627683546,119.26343312496392,114.81431510318356,166.8024467061846,130.693674877029,347.0048486250535,360.2139739879964
D6-1201,False,-11765.707923812459,1277.051497800456,-488.6564260120034,4.0,4.0,7.0,50.0,2,1,68.71824388263808,121.96913627683546,119.26343312496392,114.81431510318356,166.8024467061846,130.693674877029,347.0048486250535,360.2139739879964
D6-1210,False,-11765.707923812459,1277.051497800456,-488.6564260120034,4.0,4.0,7.0,60.0,2,1,68.71824388263808,121.96913627683546,119.26343312496392,114.81431510318356,166.8024467061846,130.693674877029,347.0048486250535,360.2139739879964
D6-1531,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,0.0,7.0,20.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1540,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,0.0,7.0,30.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1549,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,0.0,7.0,40.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1558,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,0.0,7.0,50.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1567,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,0.0,7.0,60.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1711,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,2.0,7.0,20.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1720,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,2.0,7.0,30.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1729,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,2.0,7.0,40.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1738,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,2.0,7.0,50.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1747,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,2.0,7.0,60.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1891,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,4.0,7.0,20.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1900,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,4.0,7.0,30.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1909,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,4.0,7.0,40.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1918,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,4.0,7.0,50.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-1927,False,-11768.24637552608,1293.8837288215118,-474.36264670456956,6.0,4.0,7.0,60.0,1,1,68.71824388263809,121.96913627683541,119.26343312496392,80.73834246407246,168.6045031217834,132.25184280982938,360.8883658947096,374.50775329543023
D6-2071,False,-11769.066019676866,1294.2875838787659,-474.77843579810065,6.0,6.0,7.0,20.0,1,1,68.71824388263809,121.96913627683537,119.26343312496388,80.73834246407239,168.60450312178332,132.25184280982924,360.48451083745607,374.09196420189915
D6-2080,False,-11769.066019676866,1294.2875838787659,-474.77843579810065,6.0,6.0,7.0,30.0,1,1,68.71824388263809,121.96913627683537,119.26343312496388,80.73834246407239,168.60450312178332,132.25184280982924,360.48451083745607,374.09196420189915
D6-2089,False,-11769.066019676866,1294.2875838787659,-474.77843579810065,6.0,6.0,7.0,40.0,1,1,68.71824388263809,121.96913627683537,119.26343312496388,80.73834246407239,168.60450312178332,132.25184280982924,360.48451083745607,374.09196420189915
D6-2098,False,-11769.066019676866,1294.2875838787659,-474.77843579810065,6.0,6.0,7.0,50.0,1,1,68.71824388263809,121.96913627683537,119.26343312496388,80.73834246407239,168.60450312178332,132.25184280982924,360.48451083745607,374.09196420189915
D6-2107,False,-11769.066019676866,1294.2875838787659,-474.77843579810065,6.0,6.0,7.0,60.0,1,1,68.71824388263809,121.96913627683537,119.26343312496388,80.73834246407239,168.60450312178332,132.25184280982924,360.48451083745607,374.09196420189915
D6-0098,False,-11778.459154326194,1264.6369208466847,-513.8222334795107,2.0,0.0,7.0,20.0,3,2,68.71824388263805,122.03462033709984,115.4573669142843,111.0854785405519,182.7521231841852,144.48473835952296,337.14810433137734,335.0481665204891
D6-0278,False,-11778.459154326194,1264.6369208466847,-513.8222334795107,2.0,2.0,7.0,20.0,3,2,68.71824388263805,122.03462033709984,115.4573669142843,111.0854785405519,182.7521231841852,144.48473835952296,337.14810433137734,335.0481665204891
D6-0458,False,-11778.541251113737,1264.6780680703596,-513.8631830433771,2.0,4.0,7.0,20.0,3,2,68.71824388263812,122.03462033710002,115.45736691428444,111.085478540552,182.75212318418514,144.4847383595229,337.1069571077018,335.0072169566226
D6-3020,False,-11780.282215734953,1275.4556766944543,-504.82653904049823,10.0,0.0,8.0,20.0,2,2,68.71824388263809,122.50229606699756,115.91118885061329,127.47100804988753,182.5222400717595,129.22846607521433,324.50847670477964,344.04386095950156
D6-3029,False,-11780.282215734953,1275.4556766944543,-504.82653904049823,10.0,0.0,8.0,30.0,2,2,68.71824388263809,122.50229606699756,115.91118885061329,127.47100804988753,182.5222400717595,129.22846607521433,324.50847670477964,344.04386095950156
D6-3038,False,-11780.282215734953,1275.4556766944543,-504.82653904049823,10.0,0.0,8.0,40.0,2,2,68.71824388263809,122.50229606699756,115.91118885061329,127.47100804988753,182.5222400717595,129.22846607521433,324.50847670477964,344.04386095950156
D6-3047,False,-11780.282215734953,1275.4556766944543,-504.82653904049823,10.0,0.0,8.0,50.0,2,2,68.71824388263809,122.50229606699756,115.91118885061329,127.47100804988753,182.5222400717595,129.22846607521433,324.50847670477964,344.04386095950156
D6-3056,False,-11780.282215734953,1275.4556766944543,-504.82653904049823,10.0,0.0,8.0,60.0,2,2,68.71824388263809,122.50229606699756,115.91118885061329,127.47100804988753,182.5222400717595,129.22846607521433,324.50847670477964,344.04386095950156
D6-3200,False,-11780.282215734953,1275.4556766944543,-504.82653904049823,10.0,2.0,8.0,20.0,2,2,68.71824388263809,122.50229606699756,115.91118885061329,127.47100804988753,182.5222400717595,129.22846607521433,324.50847670477964,344.04386095950156
D6-3209,False,-11780.282215734953,1275.4556766944543,-504.82653904049823,10.0,2.0,8.0,30.0,2,2,68.71824388263809,122.50229606699756,115.91118885061329,127.47100804988753,182.5222400717595,129.22846607521433,324.50847670477964,344.04386095950156
D6-3218,False,-11780.282215734953,1275.4556766944543,-504.82653904049823,10.0,2.0,8.0,40.0,2,2,68.71824388263809,122.50229606699756,115.91118885061329,127.47100804988753,182.5222400717595,129.22846607521433,324.50847670477964,344.04386095950156
D6-3227,False,-11780.282215734953,1275.4556766944543,-504.82653904049823,10.0,2.0,8.0,50.0,2,2,68.71824388263809,122.50229606699756,115.91118885061329,127.47100804988753,182.5222400717595,129.22846607521433,324.50847670477964,344.04386095950156
D6-3236,False,-11780.282215734953,1275.4556766944543,-504.82653904049823,10.0,2.0,8.0,60.0,2,2,68.71824388263809,122.50229606699756,115.91118885061329,127.47100804988753,182.5222400717595,129.22846607521433,324.50847670477964,344.04386095950156
D6-3380,False,-11780.481290727375,1275.4956341941445,-504.98565653322976,10.0,4.0,8.0,20.0,2,2,68.71824388263815,122.5022960669977,115.91118885061333,127.47100804988753,182.52224007175948,129.22846607521424,324.4685192050892,343.88474346677003
D6-3389,False,-11780.481290727375,1275.4956341941445,-504.98565653322976,10.0,4.0,8.0,30.0,2,2,68.71824388263815,122.5022960669977,115.91118885061333,127.47100804988753,182.52224007175948,129.22846607521424,324.4685192050892,343.88474346677003
D6-3398,False,-11780.481290727375,1275.4956341941445,-504.98565653322976,10.0,4.0,8.0,40.0,2,2,68.71824388263815,122.5022960669977,115.91118885061333,127.47100804988753,182.52224007175948,129.22846607521424,324.4685192050892,343.88474346677003
D6-3407,False,-11780.481290727375,1275.4956341941445,-504.98565653322976,10.0,4.0,8.0,50.0,2,2,68.71824388263815,122.5022960669977,115.91118885061333,127.47100804988753,182.52224007175948,129.22846607521424,324.4685192050892,343.88474346677003
D6-3416,False,-11780.481290727375,1275.4956341941445,-504.98565653322976,10.0,4.0,8.0,60.0,2,2,68.71824388263815,122.5022960669977,115.91118885061333,127.47100804988753,182.52224007175948,129.22846607521424,324.4685192050892,343.88474346677003
D6-3560,False,-11780.481290727375,1275.4956341941445,-504.98565653322976,10.0,6.0,8.0,20.0,2,2,68.71824388263815,122.5022960669977,115.91118885061333,127.47100804988753,182.52224007175948,129.22846607521424,324.4685192050892,343.88474346677003
D6-3569,False,-11780.481290727375,1275.4956341941445,-504.98565653322976,10.0,6.0,8.0,30.0,2,2,68.71824388263815,122.5022960669977,115.91118885061333,127.47100804988753,182.52224007175948,129.22846607521424,324.4685192050892,343.88474346677003
D6-3578,False,-11780.481290727375,1275.4956341941445,-504.98565653322976,10.0,6.0,8.0,40.0,2,2,68.71824388263815,122.5022960669977,115.91118885061333,127.47100804988753,182.52224007175948,129.22846607521424,324.4685192050892,343.88474346677003
D6-3587,False,-11780.481290727375,1275.4956341941445,-504.98565653322976,10.0,6.0,8.0,50.0,2,2,68.71824388263815,122.5022960669977,115.91118885061333,127.47100804988753,182.52224007175948,129.22846607521424,324.4685192050892,343.88474346677003
D6-3596,False,-11780.481290727375,1275.4956341941445,-504.98565653322976,10.0,6.0,8.0,60.0,2,2,68.71824388263815,122.5022960669977,115.91118885061333,127.47100804988753,182.52224007175948,129.22846607521424,324.4685192050892,343.88474346677003
D6-0091,False,-11798.625547188758,1304.2626803978742,-494.3628667908842,2.0,0.0,7.0,20.0,1,1,68.71824388263815,121.96913627683541,119.26343312496392,79.09641482463653,166.16435040299723,130.14193787864295,356.70139960775583,354.5075332091156
D6-0271,False,-11798.625547188758,1304.2626803978742,-494.3628667908842,2.0,2.0,7.0,20.0,1,1,68.71824388263815,121.96913627683541,119.26343312496392,79.09641482463653,166.16435040299723,130.14193787864295,356.70139960775583,354.5075332091156
D6-0451,False,-11798.625547188758,1304.2626803978742,-494.3628667908842,2.0,4.0,7.0,20.0,1,1,68.71824388263815,121.96913627683541,119.26343312496392,79.09641482463653,166.16435040299723,130.14193787864295,356.70139960775583,354.5075332091156
D6-0811,False,-11798.625547188758,1304.2626803978742,-494.3628667908842,4.0,0.0,7.0,20.0,1,1,68.71824388263815,121.96913627683541,119.26343312496392,79.09641482463653,166.16435040299723,130.14193787864295,356.70139960775583,354.5075332091156
D6-0991,False,-11798.625547188758,1304.2626803978742,-494.3628667908842,4.0,2.0,7.0,20.0,1,1,68.71824388263815,121.96913627683541,119.26343312496392,79.09641482463653,166.16435040299723,130.14193787864295,356.70139960775583,354.5075332091156
D6-1171,False,-11798.625547188758,1304.2626803978742,-494.3628667908842,4.0,4.0,7.0,20.0,1,1,68.71824388263815,121.96913627683541,119.26343312496392,79.09641482463653,166.16435040299723,130.14193787864295,356.70139960775583,354.5075332091156
D6-0631,False,-11799.42399723212,1304.662866611142,-494.76113062097676,2.0,6.0,7.0,20.0,1,1,68.71824388263812,121.96913627683546,119.26343312496384,79.09641482463641,166.164350402997,130.14193787864278,356.30121339448857,354.10926937902303
D6-0640,False,-11799.42399723212,1304.662866611142,-494.76113062097676,2.0,6.0,7.0,30.0,1,1,68.71824388263812,121.96913627683546,119.26343312496384,79.09641482463641,166.164350402997,130.14193787864278,356.30121339448857,354.10926937902303
D6-0649,False,-11799.42399723212,1304.662866611142,-494.76113062097676,2.0,6.0,7.0,40.0,1,1,68.71824388263812,121.96913627683546,119.26343312496384,79.09641482463641,166.164350402997,130.14193787864278,356.30121339448857,354.10926937902303
D6-0658,False,-11799.42399723212,1304.662866611142,-494.76113062097676,2.0,6.0,7.0,50.0,1,1,68.71824388263812,121.96913627683546,119.26343312496384,79.09641482463641,166.164350402997,130.14193787864278,356.30121339448857,354.10926937902303
D6-0667,False,-11799.42399723212,1304.662866611142,-494.76113062097676,2.0,6.0,7.0,60.0,1,1,68.71824388263812,121.96913627683546,119.26343312496384,79.09641482463641,166.164350402997,130.14193787864278,356.30121339448857,354.10926937902303
D6-1351,False,-11799.42399723212,1304.662866611142,-494.76113062097676,4.0,6.0,7.0,20.0,1,1,68.71824388263812,121.96913627683546,119.26343312496384,79.09641482463641,166.164350402997,130.14193787864278,356.30121339448857,354.10926937902303
D6-1360,False,-11799.42399723212,1304.662866611142,-494.76113062097676,4.0,6.0,7.0,30.0,1,1,68.71824388263812,121.96913627683546,119.26343312496384,79.09641482463641,166.164350402997,130.14193787864278,356.30121339448857,354.10926937902303
D6-1369,False,-11799.42399723212,1304.662866611142,-494.76113062097676,4.0,6.0,7.0,40.0,1,1,68.71824388263812,121.96913627683546,119.26343312496384,79.09641482463641,166.164350402997,130.14193787864278,356.30121339448857,354.10926937902303
D6-1378,False,-11799.42399723212,1304.662866611142,-494.76113062097676,4.0,6.0,7.0,50.0,1,1,68.71824388263812,121.96913627683546,119.26343312496384,79.09641482463641,166.164350402997,130.14193787864278,356.30121339448857,354.10926937902303
D6-1387,False,-11799.42399723212,1304.662866611142,-494.76113062097676,4.0,6.0,7.0,60.0,1,1,68.71824388263812,121.96913627683546,119.26343312496384,79.09641482463641,166.164350402997,130.14193787864278,356.30121339448857,354.10926937902303
D6-0097,False,-11802.07154344487,1324.0903555825364,-477.9811878623339,2.0,0.0,7.0,20.0,3,1,68.71824388263809,121.96913627683537,119.26343312496388,79.0964148246365,139.82969647560753,135.97663162158722,357.37368460753913,370.8892121376659
D6-0277,False,-11802.07154344487,1324.0903555825364,-477.9811878623339,2.0,2.0,7.0,20.0,3,1,68.71824388263809,121.96913627683537,119.26343312496388,79.0964148246365,139.82969647560753,135.97663162158722,357.37368460753913,370.8892121376659
D6-0457,False,-11802.158917588014,1324.1334065694173,-478.02551101859757,2.0,4.0,7.0,20.0,3,1,68.71824388263805,121.96913627683531,119.2634331249638,79.09641482463638,139.82969647560725,135.976631621587,357.330633620659,370.8448889814022
D6-0817,False,-11802.356811698324,1324.230912953343,-478.12589874498195,4.0,0.0,7.0,20.0,3,1,68.71824388263809,121.96913627683546,119.26343312496392,79.09641482463658,139.8296964756077,135.97663162158744,357.233127236732,370.74450125501784
D6-0997,False,-11802.356811698324,1324.230912953343,-478.12589874498195,4.0,2.0,7.0,20.0,3,1,68.71824388263809,121.96913627683546,119.26343312496392,79.09641482463658,139.8296964756077,135.97663162158744,357.233127236732,370.74450125501784
D6-1177,False,-11802.444158990165,1324.2739507100505,-478.17020828011573,4.0,4.0,7.0,20.0,3,1,68.718243882638,121.96913627683523,119.26343312496374,79.09641482463634,139.8296964756073,135.97663162158716,357.190089480026,370.70019171988406
D6-0637,False,-11803.161180188888,1324.6272413874553,-478.533938801433,2.0,6.0,7.0,20.0,3,1,68.71824388263808,121.96913627683537,119.26343312496384,79.09641482463641,139.8296964756074,135.97663162158722,356.8367988026204,370.3364611985668
D6-1357,False,-11803.446113581638,1324.767633765699,-478.67847981593815,4.0,6.0,7.0,20.0,3,1,68.71824388263808,121.96913627683527,119.2634331249638,79.09641482463643,139.8296964756073,135.97663162158713,356.6964064243772,370.19192018406164
D6-2251,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,0.0,7.0,20.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2260,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,0.0,7.0,30.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2269,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,0.0,7.0,40.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2278,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,0.0,7.0,50.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2287,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,0.0,7.0,60.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2431,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,2.0,7.0,20.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2440,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,2.0,7.0,30.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2449,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,2.0,7.0,40.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2458,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,2.0,7.0,50.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2467,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,2.0,7.0,60.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2611,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,4.0,7.0,20.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2620,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,4.0,7.0,30.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2629,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,4.0,7.0,40.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2638,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,4.0,7.0,50.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2647,False,-11823.95875648127,1324.8711715566262,-499.0875849246445,8.0,4.0,7.0,60.0,1,1,68.71824388263809,121.96913627683546,119.26343312496397,80.68327288989093,168.52266140846183,132.18107747076485,330.10859978616276,349.7828150753553
D6-2791,False,-11824.729764438991,1325.2480557351942,-499.48170870379704,8.0,6.0,7.0,20.0,1,1,68.71824388263808,121.96913627683537,119.26343312496397,80.68327288989094,168.5226614084619,132.18107747076493,329.7317156075947,349.38869129620275
D6-2800,False,-11824.729764438991,1325.2480557351942,-499.48170870379704,8.0,6.0,7.0,30.0,1,1,68.71824388263808,121.96913627683537,119.26343312496397,80.68327288989094,168.5226614084619,132.18107747076493,329.7317156075947,349.38869129620275
D6-2809,False,-11824.729764438991,1325.2480557351942,-499.48170870379704,8.0,6.0,7.0,40.0,1,1,68.71824388263808,121.96913627683537,119.26343312496397,80.68327288989094,168.5226614084619,132.18107747076493,329.7317156075947,349.38869129620275
D6-2818,False,-11824.729764438991,1325.2480557351942,-499.48170870379704,8.0,6.0,7.0,50.0,1,1,68.71824388263808,121.96913627683537,119.26343312496397,80.68327288989094,168.5226614084619,132.18107747076493,329.7317156075947,349.38869129620275
D6-2827,False,-11824.729764438991,1325.2480557351942,-499.48170870379704,8.0,6.0,7.0,60.0,1,1,68.71824388263808,121.96913627683537,119.26343312496397,80.68327288989094,168.5226614084619,132.18107747076493,329.7317156075947,349.38869129620275
D6-1576,False,-11835.447945688493,1332.9066895146575,-502.5412561738365,6.0,0.0,8.0,20.0,1,1,68.71824388263808,122.50229606699764,119.79009393896725,81.17246775896155,169.24967894632906,118.45958350193753,333.51854278585574,346.3291438261633
D6-1756,False,-11835.447945688493,1332.9066895146575,-502.5412561738365,6.0,2.0,8.0,20.0,1,1,68.71824388263808,122.50229606699764,119.79009393896725,81.17246775896155,169.24967894632906,118.45958350193753,333.51854278585574,346.3291438261633
D6-1936,False,-11835.447945688493,1332.9066895146575,-502.5412561738365,6.0,4.0,8.0,20.0,1,1,68.71824388263808,122.50229606699764,119.79009393896725,81.17246775896155,169.24967894632906,118.45958350193753,333.51854278585574,346.3291438261633
D6-2116,False,-11836.218915329184,1333.286561667816,-502.93235366136844,6.0,6.0,8.0,20.0,1,1,68.71824388263809,122.5022960669976,119.79009393896712,81.17246775896123,169.2496789463286,118.45958350193713,333.13867063269845,345.93804633863135
D6-0136,False,-11864.275271410148,1342.921506809494,-521.3537646006525,2.0,0.0,8.0,20.0,1,1,68.71824388263808,122.50229606699756,119.79009393896712,79.52659628386249,166.80366509147055,116.47497512630824,329.580219196606,327.51663539934725
D6-0316,False,-11864.275271410148,1342.921506809494,-521.3537646006525,2.0,2.0,8.0,20.0,1,1,68.71824388263808,122.50229606699756,119.79009393896712,79.52659628386249,166.80366509147055,116.47497512630824,329.580219196606,327.51663539934725
