Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %,Window Index,Window Period
2025-12-30,7983.459890189589,SOXL,no change,no change,no change,no change,SOXL,7970.08118485145,-13.378705338138388,-0.16758029127921237,11.543693839566311,21,2025-12-10 to 2026-01-10
2025-12-31,7970.08118485145,SOXL,no change,no change,no change,no change,SOXL,7720.096247913351,-249.98493693809905,-3.136541913942348,14.318162957813485,21,2025-12-10 to 2026-01-10
2026-01-02,7720.096247913351,SOXL,09:30,SOXL -> SOXL,15:55,SOXL,SOXL,8222.285649423235,502.1894015098833,6.50496296138301,8.7445911935867,21,2025-12-10 to 2026-01-10
2026-01-05,8222.285649423235,SOXL,09:36,SOXL -> SOXL,15:55,SOXL,SOXL,8734.970899354486,512.6852499312517,6.235313047865398,3.054530781397496,21,2025-12-10 to 2026-01-10
2026-01-06,8734.970899354486,SOXL,10:36,SOXL -> SOXL,15:55,SOXL,SOXL,9410.748352381164,675.7774530266779,7.7364591229103885,0.0,21,2025-12-10 to 2026-01-10
2026-01-07,9410.748352381164,SOXL,no change,no change,no change,no change,SOXL,9071.171820168556,-339.5765322126081,-3.6083903160229136,3.6083903160229163,21,2025-12-10 to 2026-01-10
2026-01-08,9071.171820168556,SOXL,no change,no change,no change,no change,SOXL,8634.200738384086,-436.9710817844698,-4.817140392081676,8.251709480687486,21,2025-12-10 to 2026-01-10
2026-01-09,8634.200738384086,SOXL,no change,no change,no change,no change,SOXL,9431.618613003706,797.4178746196194,9.235572565213012,0.0,21,2025-12-10 to 2026-01-10
2026-01-12,9431.618613003706,CASH,no change,no change,15:55,SOXL,SOXL,9430.675545449161,-0.943067554544541,-0.00999900009998056,0.009999000099986024,22,2026-01-10 to 2026-02-10
2026-01-13,9430.675545449161,SOXL,no change,no change,no change,no change,SOXL,9623.979908911497,193.30436346233546,2.049740366220276,0.0,22,2026-01-10 to 2026-02-10
2026-01-14,9623.979908911497,SOXL,no change,no change,no change,no change,SOXL,9480.50511469723,-143.4747942142676,-1.4908052133547622,1.4908052133547633,22,2026-01-10 to 2026-02-10
2026-01-15,9480.50511469723,SOXL,08:00,SOXL -> SOXL,15:55,SOXL,SOXL,10180.481532415613,699.9764177183843,7.383324087165355,0.0,22,2026-01-10 to 2026-02-10
2026-01-16,10180.481532415613,SOXL,no change,no change,no change,no change,SOXL,10624.860688496308,444.3791560806949,4.365011170304167,0.0,22,2026-01-10 to 2026-02-10
2026-01-20,10624.860688496308,SOXL,no change,no change,no change,no change,SOXL,10167.360100641577,-457.50058785473084,-4.305944343816892,4.305944343816888,22,2026-01-10 to 2026-02-10
2026-01-21,10167.360100641577,SOXL,11:42,SOXL -> SOXL,15:55,SOXL,SOXL,11023.10444962347,855.7443489818925,8.416583464255334,0.0,22,2026-01-10 to 2026-02-10
2026-01-22,11023.10444962347,SOXL,no change,no change,no change,no change,SOXL,11010.97210195879,-12.1323476646794,-0.11006289308175266,0.11006289308175629,22,2026-01-10 to 2026-02-10
2026-01-23,11010.97210195879,SOXL,no change,no change,no change,no change,SOXL,10636.602516877238,-374.36958508155294,-3.399968518810026,3.506289308176106,22,2026-01-10 to 2026-02-10
2026-01-26,10636.602516877238,SOXL,no change,no change,no change,no change,SOXL,10517.012232753965,-119.5902841232728,-1.1243278474824758,4.5911949685534585,22,2026-01-10 to 2026-02-10
2026-01-27,10517.012232753965,SOXL,15:54,SOXL -> SOXL,15:55,SOXL,SOXL,11206.34921949789,689.3369867439251,6.554494484631945,0.0,22,2026-01-10 to 2026-02-10
2026-01-28,11206.34921949789,SOXL,04:00,SOXL -> SOXL,15:55,SOXL,SOXL,12102.368570447827,896.0193509499368,7.995640091163292,0.0,22,2026-01-10 to 2026-02-10
2026-01-29,12102.368570447827,SOXL,no change,no change,no change,no change,SOXL,12137.783395327448,35.41482487962094,0.2926272214688552,0.0,22,2026-01-10 to 2026-02-10
2026-01-30,12137.783395327448,SOXL,no change,no change,no change,no change,SOXL,10671.091379581218,-1466.69201574623,-12.083689154568756,12.083689154568756,22,2026-01-10 to 2026-02-10
2026-02-02,10671.091379581218,SOXL,14:59,SOXL -> SOXL,15:55,SOXL,SOXL,11330.684904153297,659.5935245720793,6.181125258042397,6.649471858962739,22,2026-01-10 to 2026-02-10
2026-02-03,11330.684904153297,SOXL,no change,no change,no change,no change,SOXL,10620.658852903529,-710.026051249768,-6.266400109577718,12.499189456684075,22,2026-01-10 to 2026-02-10
2026-02-04,10620.658852903529,SOXL,no change,no change,no change,no change,SOXL,9311.948851669546,-1308.7100012339833,-12.322305229455722,23.28130641007923,22,2026-01-10 to 2026-02-10
2026-02-05,9311.948851669546,SOXL,no change,no change,no change,no change,SOXL,9226.484851935402,-85.46399973414373,-0.9177885434671462,23.985421790545193,22,2026-01-10 to 2026-02-10
2026-02-06,9226.484851935402,SOXL,07:12,SOXL -> SOXL,15:55,SOXL,SOXL,9841.47541133918,614.9905594037773,6.6654914550124955,18.918676575430187,22,2026-01-10 to 2026-02-10
2026-02-09,9841.47541133918,SOXL,no change,no change,no change,no change,SOXL,10184.043324623559,342.56791328437976,3.480859311904383,16.09634977879074,22,2026-01-10 to 2026-02-10
2026-02-10,10184.043324623559,SOXL,no change,no change,no change,no change,SOXL,10069.128083550111,-114.91524107344776,-1.1283852337469868,17.043106178461585,22,2026-01-10 to 2026-02-10
2026-02-10,10069.128083550111,CASH,no change,no change,15:55,SOXL,SOXL,10068.12127142297,-1.0068121271415293,-0.00999900009998056,0.009999000099982377,23,2026-02-10 to 2026-03-10
2026-02-11,10068.12127142297,SOXL,09:57,SOXL -> SOXL,15:55,SOXL,SOXL,10760.732077986182,692.6108065632125,6.87924576881187,0.0,23,2026-02-10 to 2026-03-10
2026-02-12,10760.732077986182,SOXL,no change,no change,no change,no change,SOXL,9968.284233157567,-792.4478448286154,-7.364255880413284,7.364255880413279,23,2026-02-10 to 2026-03-10
2026-02-13,9968.284233157567,SOXL,no change,no change,no change,no change,SOXL,10139.38988721509,171.10565405752277,1.7165005537098654,5.774162819667319,23,2026-02-10 to 2026-03-10
2026-02-17,10139.38988721509,SOXL,no change,no change,no change,no change,SOXL,10129.92782339624,-9.462063818849856,-0.09331985379890106,5.862094233164798,23,2026-02-10 to 2026-03-10
2026-02-18,10129.92782339624,SOXL,no change,no change,no change,no change,SOXL,10476.870163420708,346.94234002446865,3.4249241067953573,2.6379424049241567,23,2026-02-10 to 2026-03-10
2026-02-19,10476.870163420708,SOXL,no change,no change,no change,no change,SOXL,10232.433514767106,-244.43664865360188,-2.3331075487318387,4.909503920275508,23,2026-02-10 to 2026-03-10
2026-02-20,10232.433514767106,SOXL,no change,no change,no change,no change,SOXL,10532.854041015566,300.4205262484593,2.935963627957139,2.117681541730781,23,2026-02-10 to 2026-03-10
2026-02-23,10532.854041015566,SOXL,no change,no change,no change,no change,SOXL,10296.68092809709,-236.17311291847545,-2.242251834106912,4.31244962262769,23,2026-02-10 to 2026-03-10
2026-02-24,10296.68092809709,SOXL,no change,no change,no change,no change,SOXL,10827.755030036362,531.0741019392717,5.157721266181059,0.0,23,2026-02-10 to 2026-03-10
2026-02-25,10827.755030036362,SOXL,no change,no change,no change,no change,SOXL,11338.706476254218,510.95144621785585,4.718904748033803,0.0,23,2026-02-10 to 2026-03-10
2026-02-26,11338.706476254218,SOXL,no change,no change,no change,no change,SOXL,10267.91625408779,-1070.790222166428,-9.443671766342144,9.443671766342145,23,2026-02-10 to 2026-03-10
2026-02-27,10267.91625408779,SOXL,no change,no change,15:55,SOXS,SOXS,9869.324016804781,-398.5922372830082,-3.8819194412919367,12.958995477364645,23,2026-02-10 to 2026-03-10
2026-03-02,9869.324016804781,SOXS,no change,no change,no change,no change,SOXS,9869.872343046061,0.5483262412799377,0.005555864214668027,12.95415959734228,23,2026-02-10 to 2026-03-10
2026-03-03,9869.872343046061,SOXS,no change,no change,no change,no change,SOXS,11350.554794397392,1480.682451351331,15.002042578540188,0.0,23,2026-02-10 to 2026-03-10
2026-03-04,11350.554794397392,SOXS,no change,no change,no change,no change,SOXS,10610.422223756552,-740.1325706408406,-6.520673077638184,6.520673077638181,23,2026-02-10 to 2026-03-10
2026-03-05,10610.422223756552,SOXS,13:08,SOXS -> SOXS,15:55,SOXS,SOXS,11417.286092443283,806.8638686867307,7.604446379901608,0.0,23,2026-02-10 to 2026-03-10
2026-03-06,11417.286092443283,SOXS,09:30,SOXS -> SOXL,15:55,SOXL,SOXL,12127.620857409618,710.3347649663356,6.221572790721974,0.0,23,2026-02-10 to 2026-03-10
2026-03-09,12127.620857409618,SOXL,15:41,SOXL -> SOXL,15:55,SOXL,SOXL,13408.542964822022,1280.9221074124034,10.562023025561507,0.0,23,2026-02-10 to 2026-03-10
2026-03-10,13408.542964822022,SOXL,14:14,SOXL -> SOXL,15:55,SOXL,SOXL,14329.37924116493,920.8362763429086,6.867534218734783,0.0,23,2026-02-10 to 2026-03-10
2026-03-10,14329.37924116493,CASH,no change,no change,15:55,SOXL,SOXL,14327.946446520276,-1.432794644653768,-0.009999000100002764,0.009999000100002145,24,2026-03-10 to 2026-04-10
2026-03-11,14327.946446520276,SOXL,no change,no change,15:55,SOXS,SOXS,14840.799933207098,512.8534866868213,3.579392822279659,0.0,24,2026-03-10 to 2026-04-10
2026-03-12,14840.799933207098,SOXS,10:02,SOXS -> SOXL,15:55,SOXL,SOXL,16025.477668947635,1184.6777357405372,7.982573318637343,0.0,24,2026-03-10 to 2026-04-10
2026-03-13,16025.477668947635,SOXL,no change,no change,no change,no change,SOXL,16137.454454416424,111.97678546878888,0.698742263924923,0.0,24,2026-03-10 to 2026-04-10
2026-03-16,16137.454454416424,SOXL,10:38,SOXL -> SOXL,15:55,SOXL,SOXL,17360.095895516653,1222.6414411002297,7.576420708444642,0.0,24,2026-03-10 to 2026-04-10
2026-03-17,17360.095895516653,SOXL,no change,no change,no change,no change,SOXL,17709.17248399474,349.0765884780849,2.0107987339415434,0.0,24,2026-03-10 to 2026-04-10
2026-03-18,17709.17248399474,SOXL,no change,no change,no change,no change,SOXL,17602.510193070877,-106.66229092386129,-0.602299689724417,0.6022996897244122,24,2026-03-10 to 2026-04-10
2026-03-19,17602.510193070877,SOXL,no change,no change,no change,no change,SOXL,17773.816296675865,171.30610360498758,0.9731913330885078,0.0,24,2026-03-10 to 2026-04-10
2026-03-20,17773.816296675865,SOXL,no change,no change,no change,no change,SOXL,16401.751372518942,-1372.0649241569226,-7.719585379159866,7.719585379159859,24,2026-03-10 to 2026-04-10
2026-03-23,16401.751372518942,SOXL,07:13,SOXL -> SOXS,15:55,SOXS,SOXS,17544.700099469737,1142.9487269507954,6.968455386208339,1.289065856098544,24,2026-03-10 to 2026-04-10
2026-03-24,17544.700099469737,SOXS,no change,no change,no change,no change,SOXS,17035.314346260486,-509.38575320925156,-2.9033597059014205,4.15499934335147,24,2026-03-10 to 2026-04-10
2026-03-25,17035.314346260486,SOXS,no change,no change,no change,no change,SOXS,16351.994834236977,-683.3195120235087,-4.011194029850751,7.9995282876013665,24,2026-03-10 to 2026-04-10
2026-03-26,16351.994834236977,SOXS,11:05,SOXS -> SOXL,15:55,SOXL,SOXL,17772.287190557257,1420.2923563202803,8.685743670530922,0.008603138983118331,24,2026-03-10 to 2026-04-10
2026-03-27,17772.287190557257,SOXL,no change,no change,no change,no change,SOXL,16901.630132844715,-870.6570577125422,-4.898958971218614,4.907140645952717,24,2026-03-10 to 2026-04-10
2026-03-30,16901.630132844715,SOXL,no change,no change,no change,no change,SOXL,14799.356112242975,-2102.2740206017406,-12.43829147885812,16.735067667989718,24,2026-03-10 to 2026-04-10
2026-03-31,14799.356112242975,SOXL,10:07,SOXL -> SOXL,15:55,SOXL,SOXL,15906.262290211358,1106.9061779683834,7.479421196255154,10.50733267010183,24,2026-03-10 to 2026-04-10
2026-04-01,15906.262290211358,SOXL,09:43,SOXL -> SOXL,15:55,SOXL,SOXL,16961.650421214348,1055.3881310029901,6.6350479562534925,4.5694512754326775,24,2026-03-10 to 2026-04-10
2026-04-02,16961.650421214348,SOXL,no change,no change,no change,no change,SOXL,17143.59705919692,181.9466379825717,1.0726941863806294,3.545773327233111,24,2026-03-10 to 2026-04-10
2026-04-06,17143.59705919692,SOXL,no change,no change,no change,no change,SOXL,17773.912197922247,630.3151387253274,3.676679617170464,0.0,24,2026-03-10 to 2026-04-10
2026-04-07,17773.912197922247,SOXL,19:33,SOXL -> SOXL,15:55,SOXL,SOXL,20555.403733539486,2781.4915356172387,15.649292652308656,0.0,24,2026-03-10 to 2026-04-10
2026-04-08,20555.403733539486,SOXL,04:03,SOXL -> SOXS,15:55,SOXS,SOXS,23326.984425589846,2771.58069205036,13.483465116902927,0.0,24,2026-03-10 to 2026-04-10
2026-04-09,23326.984425589846,SOXS,no change,no change,no change,no change,SOXS,21741.697210702114,-1585.2872148877323,-6.795937211449687,6.795937211449683,24,2026-03-10 to 2026-04-10
2026-04-10,21741.697210702114,SOXS,no change,no change,15:55,SOXL,SOXL,20367.728327385088,-1373.9688833170258,-6.319510707934539,12.685977939602154,24,2026-03-10 to 2026-04-10
