Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %,Window Index,Window Period
2025-06-20,4509.083593132822,SOXL,10:08,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4484.3652298719435,-24.718363260878505,-0.5481903972355595,4.022608938149507,15,2025-06-10 to 2025-07-10
2025-06-23,4484.3652298719435,SOXL,07:26,TQQQ -> TQQQ,15:55,TQQQ,SOXL,4514.485407664718,30.120177792774484,0.6716709333159043,3.377956699832127,15,2025-06-10 to 2025-07-10
2025-06-24,4514.485407664718,SOXL,no change,no change,15:55,SOXL,SOXL,4796.079313758482,281.5939060937644,6.237563767858734,0.0,15,2025-06-10 to 2025-07-10
2025-06-25,4796.079313758482,SOXL,no change,no change,no change,no change,SOXL,4905.042795215339,108.96348145685624,2.271928263243539,0.0,15,2025-06-10 to 2025-07-10
2025-06-26,4905.042795215339,SOXL,no change,no change,no change,no change,SOXL,5022.018751457461,116.97595624212227,2.384810105147861,0.0,15,2025-06-10 to 2025-07-10
2025-06-27,5022.018751457461,SOXL,no change,no change,no change,no change,SOXL,4999.0099648444375,-23.008786613023403,-0.4581581183134009,0.4581581183133959,15,2025-06-10 to 2025-07-10
2025-06-30,4999.0099648444375,SOXL,no change,no change,no change,no change,SOXL,5017.175465776052,18.165500931614588,0.363381970817489,0.09644101149569036,15,2025-06-10 to 2025-07-10
2025-07-01,5017.175465776052,SOXL,no change,no change,no change,no change,SOXL,4958.010687539376,-59.164778236676284,-1.1792447491673408,1.2745484850989266,15,2025-06-10 to 2025-07-10
2025-07-02,4958.010687539376,SOXL,no change,no change,no change,no change,SOXL,5210.915801286723,252.90511374734706,5.1009392614452365,0.0,15,2025-06-10 to 2025-07-10
2025-07-03,5210.915801286723,SOXL,no change,no change,no change,no change,SOXL,5265.8818175741035,54.966016287380626,1.054824495030382,0.0,15,2025-06-10 to 2025-07-10
2025-07-07,5265.8818175741035,SOXL,no change,no change,no change,no change,SOXL,4995.981213551588,-269.90060402251584,-5.125458819105333,5.1254588191053285,15,2025-06-10 to 2025-07-10
2025-07-08,4995.981213551588,SOXL,11:23,SOXL -> SOXL,15:55,SOXL,SOXL,5292.696916952738,296.7157034011507,5.939087653018182,0.0,15,2025-06-10 to 2025-07-10
2025-07-09,5292.696916952738,SOXL,no change,no change,no change,no change,SOXL,5323.771561425969,31.074644473230364,0.587123067139883,0.0,15,2025-06-10 to 2025-07-10
2025-07-10,5323.771561425969,SOXL,no change,no change,no change,no change,SOXL,5483.978735546235,160.20717412026625,3.009279648305485,0.0,15,2025-06-10 to 2025-07-10
2025-07-10,5483.978735546235,CASH,no change,no change,15:55,SOXL,SOXL,5483.430392506984,-0.5483430392505397,-0.009999000099991662,0.009999000099987108,16,2025-07-10 to 2025-08-10
2025-07-11,5483.430392506984,SOXL,no change,no change,no change,no change,SOXL,5475.416595411903,-8.013797095081827,-0.14614568840032316,0.15613007539278012,16,2025-07-10 to 2025-08-10
2025-07-14,5475.416595411903,SOXL,no change,no change,no change,no change,SOXL,5299.184404122731,-176.23219128917117,-3.218607903494397,3.3697127639408504,16,2025-07-10 to 2025-08-10
2025-07-15,5299.184404122731,SOXL,no change,no change,no change,no change,SOXL,5493.434419674683,194.25001555195195,3.665658726667953,0.0,16,2025-07-10 to 2025-08-10
2025-07-16,5493.434419674683,SOXL,no change,no change,no change,no change,SOXL,5393.316379064445,-100.1180406102385,-1.822503609976056,1.8225036099760594,16,2025-07-10 to 2025-08-10
2025-07-17,5393.316379064445,SOXL,no change,no change,no change,no change,SOXL,5473.436837954191,80.12045888974626,1.4855508792466665,0.3640269491316959,16,2025-07-10 to 2025-08-10
2025-07-18,5473.436837954191,SOXL,no change,no change,no change,no change,SOXL,5482.42646843232,8.989630478128674,0.1642410562919583,0.20038377454618714,16,2025-07-10 to 2025-08-10
2025-07-21,5482.42646843232,SOXL,no change,no change,no change,no change,SOXL,5509.48570567271,27.059237240389848,0.4935631585064826,0.0,16,2025-07-10 to 2025-08-10
2025-07-22,5509.48570567271,SOXL,no change,no change,no change,no change,SOXL,5275.107243051862,-234.37846262084804,-4.254089676274608,4.254089676274609,16,2025-07-10 to 2025-08-10
2025-07-23,5275.107243051862,SOXL,no change,no change,15:55,SOXS,SOXS,5128.938926155122,-146.16831689673927,-2.770907019743829,6.907119826552348,16,2025-07-10 to 2025-08-10
2025-07-24,5128.938926155122,SOXS,no change,no change,no change,no change,SOXS,5133.7150754943095,4.776149339187214,0.0931215872903346,6.82043025888055,16,2025-07-10 to 2025-08-10
2025-07-25,5133.7150754943095,SOXS,no change,no change,no change,no change,SOXS,5152.5817651605985,18.86668966628895,0.36750558589331295,6.477990135170576,16,2025-07-10 to 2025-08-10
2025-07-28,5152.5817651605985,SOXS,no change,no change,15:55,SOXL,SOXL,4861.142049608205,-291.43971555239386,-5.65618807881858,11.767770908216598,16,2025-07-10 to 2025-08-10
2025-07-29,4861.142049608205,SOXL,no change,no change,no change,no change,SOXL,4883.686634389215,22.5445847810106,0.46377136382649287,11.358575096023127,16,2025-07-10 to 2025-08-10
2025-07-30,4883.686634389215,SOXL,no change,no change,no change,no change,SOXL,4970.672568094063,86.98593370484741,1.7811530554053823,9.779735647991082,16,2025-07-10 to 2025-08-10
2025-07-31,4970.672568094063,SOXL,no change,no change,15:55,SOXS,SOXS,4477.051339544943,-493.6212285491192,-9.930672797029395,18.739214897404036,16,2025-07-10 to 2025-08-10
2025-08-01,4477.051339544943,SOXS,no change,no change,15:55,SOXL,SOXL,4614.428593085285,137.37725354034137,3.0684761715130238,16.24574706974647,16,2025-07-10 to 2025-08-10
2025-08-04,4614.428593085285,SOXL,no change,no change,15:55,SOXS,SOXS,4779.030046166533,164.6014530812481,3.5671037000746475,13.25814601450151,16,2025-07-10 to 2025-08-10
2025-08-05,4779.030046166533,SOXS,no change,no change,15:55,SOXL,SOXL,4849.391365829861,70.36131966332778,1.4722928917295208,11.98105186411862,16,2025-07-10 to 2025-08-10
2025-08-06,4849.391365829861,SOXL,no change,no change,no change,no change,SOXL,4710.54172329219,-138.84964253767066,-2.8632385399133486,14.501244309571511,16,2025-07-10 to 2025-08-10
2025-08-07,4710.54172329219,SOXL,no change,no change,no change,no change,SOXL,4916.372349262787,205.83062597059688,4.3695744154611305,10.76531255538494,16,2025-07-10 to 2025-08-10
2025-08-08,4916.372349262787,SOXL,no change,no change,no change,no change,SOXL,5063.112216315982,146.73986705319476,2.9847183376010555,8.101908475724516,16,2025-07-10 to 2025-08-10
2025-08-11,5063.112216315982,CASH,no change,no change,15:55,SOXL,SOXL,5062.60595572041,-0.5062605955718027,-0.00999900009998056,0.009999000099985295,17,2025-08-10 to 2025-09-10
2025-08-12,5062.60595572041,SOXL,no change,no change,no change,no change,SOXL,5577.498470524528,514.892514804118,10.170503478002747,0.0,17,2025-08-10 to 2025-09-10
2025-08-13,5577.498470524528,SOXL,no change,no change,no change,no change,SOXL,5826.623650996019,249.12518047149115,4.4666113632849225,0.0,17,2025-08-10 to 2025-09-10
2025-08-14,5826.623650996019,SOXL,no change,no change,no change,no change,SOXL,5869.740174119313,43.11652312329443,0.7399915578196747,0.0,17,2025-08-10 to 2025-09-10
2025-08-15,5869.740174119313,SOXL,no change,no change,no change,no change,SOXL,5449.2695664676385,-420.470607651675,-7.163359794111535,7.163359794111529,17,2025-08-10 to 2025-09-10
2025-08-18,5449.2695664676385,SOXL,no change,no change,no change,no change,SOXL,5474.122868443363,24.853301975724207,0.45608501602967255,6.73994578874709,17,2025-08-10 to 2025-09-10
2025-08-19,5474.122868443363,SOXL,no change,no change,no change,no change,SOXL,5198.0881095938685,-276.0347588494942,-5.042538603595292,11.44262002408341,17,2025-08-10 to 2025-09-10
2025-08-20,5198.0881095938685,SOXL,no change,no change,no change,no change,SOXL,5128.201079508099,-69.88703008576977,-1.3444756728302143,12.633252454355429,17,2025-08-10 to 2025-09-10
2025-08-21,5128.201079508099,SOXL,no change,no change,no change,no change,SOXL,5055.6302067576435,-72.57087275045524,-1.4151331358757124,13.869608248610728,17,2025-08-10 to 2025-09-10
2025-08-22,5055.6302067576435,SOXL,10:21,SOXL -> SOXL,15:55,SOXL,SOXL,5500.839497677972,445.2092909203284,8.80620758862538,6.284787154087121,17,2025-08-10 to 2025-09-10
2025-08-25,5500.839497677972,SOXL,no change,no change,no change,no change,SOXL,5492.814163550579,-8.025334127392853,-0.1458928974528484,6.421510993462124,17,2025-08-10 to 2025-09-10
2025-08-26,5492.814163550579,SOXL,no change,no change,no change,no change,SOXL,5616.101499336966,123.2873357863873,2.244520424603147,4.321122694675369,17,2025-08-10 to 2025-09-10
2025-08-27,5616.101499336966,SOXL,no change,no change,no change,no change,SOXL,5648.156232912319,32.05473357535266,0.570764854928929,3.775021289425994,17,2025-08-10 to 2025-09-10
2025-08-28,5648.156232912319,SOXL,no change,no change,no change,no change,SOXL,5731.330707559389,83.17447464707038,1.4725951481725064,2.3580169216040443,17,2025-08-10 to 2025-09-10
2025-08-29,5731.330707559389,SOXL,no change,no change,no change,no change,SOXL,5181.165629251134,-550.165078308255,-9.599255502436977,11.730920354945553,17,2025-08-10 to 2025-09-10
2025-09-02,5181.165629251134,SOXL,no change,no change,no change,no change,SOXL,5057.72657680867,-123.43905244246434,-2.3824571780830306,13.83389337897698,17,2025-08-10 to 2025-09-10
2025-09-03,5057.72657680867,SOXL,no change,no change,no change,no change,SOXL,4967.701583218528,-90.024993590142,-1.7799497901475392,15.36760681295618,17,2025-08-10 to 2025-09-10
2025-09-04,4967.701583218528,SOXL,no change,no change,no change,no change,SOXL,5123.032918869194,155.331335650666,3.1268250125046304,12.721299974102418,17,2025-08-10 to 2025-09-10
2025-09-05,5123.032918869194,SOXL,no change,no change,no change,no change,SOXL,5300.408080604526,177.37516173533186,3.462307670950593,9.699442847999816,17,2025-08-10 to 2025-09-10
2025-09-08,5300.408080604526,SOXL,no change,no change,no change,no change,SOXL,5418.665577930814,118.2574973262881,2.2311017477884665,7.684745539118826,17,2025-08-10 to 2025-09-10
2025-09-09,5418.665577930814,SOXL,no change,no change,no change,no change,SOXL,5441.714073642425,23.048495711611395,0.4253537218735781,7.292079168412398,17,2025-08-10 to 2025-09-10
2025-09-10,5441.714073642425,SOXL,no change,no change,no change,no change,SOXL,5734.341045954581,292.6269723121559,5.37747791140899,2.30673120356724,17,2025-08-10 to 2025-09-10
2025-09-10,5734.341045954581,CASH,no change,no change,15:55,SOXL,SOXL,5733.767669187662,-0.5733767669189547,-0.009999000099991662,0.009999000099993287,18,2025-09-10 to 2025-10-10
2025-09-11,5733.767669187662,SOXL,no change,no change,no change,no change,SOXL,5833.978186963683,100.21051777602042,1.7477254670525966,0.0,18,2025-09-10 to 2025-10-10
2025-09-12,5833.978186963683,SOXL,no change,no change,no change,no change,SOXL,5884.072804281773,50.09461731809006,0.8586699454932623,0.0,18,2025-09-10 to 2025-10-10
2025-09-15,5884.072804281773,SOXL,no change,no change,no change,no change,SOXL,5996.312631326925,112.2398270451522,1.9075193455029504,0.0,18,2025-09-10 to 2025-10-10
2025-09-16,5996.312631326925,SOXL,no change,no change,no change,no change,SOXL,6124.545274608468,128.23264328154346,2.1385249763598013,0.0,18,2025-09-10 to 2025-10-10
2025-09-17,6124.545274608468,SOXL,no change,no change,no change,no change,SOXL,6125.185720819263,0.6404462107948348,0.010457041005973444,0.0,18,2025-09-10 to 2025-10-10
2025-09-18,6125.185720819263,SOXL,08:00,SOXL -> SOXL,15:55,SOXL,SOXL,6480.044094794233,354.85837397497016,5.793430438669334,0.0,18,2025-09-10 to 2025-10-10
2025-09-19,6480.044094794233,SOXL,no change,no change,no change,no change,SOXL,6349.945311919808,-130.09878287442552,-2.0076836047912217,2.007683604791221,18,2025-09-10 to 2025-10-10
2025-09-22,6349.945311919808,SOXL,no change,no change,no change,no change,SOXL,6651.580385193423,301.6350732736155,4.750199544355138,0.0,18,2025-09-10 to 2025-10-10
2025-09-23,6651.580385193423,SOXL,no change,no change,no change,no change,SOXL,6610.145525916375,-41.43485927704842,-0.6229325495228699,0.6229325495228684,18,2025-09-10 to 2025-10-10
2025-09-24,6610.145525916375,SOXL,no change,no change,no change,no change,SOXL,6565.8144726736045,-44.331053242770395,-0.6706516984983479,1.2894065402973371,18,2025-09-10 to 2025-10-10
2025-09-25,6565.8144726736045,SOXL,no change,no change,no change,no change,SOXL,6508.955078297011,-56.85939437659363,-0.8659914868633267,2.14423187629063,18,2025-09-10 to 2025-10-10
2025-09-26,6508.955078297011,SOXL,no change,no change,no change,no change,SOXL,6549.431257344755,40.476179047744154,0.621853716316223,1.535712145583547,18,2025-09-10 to 2025-10-10
2025-09-29,6549.431257344755,SOXL,no change,no change,no change,no change,SOXL,6562.923317027337,13.492059682582294,0.20600353148911843,1.332872235347839,18,2025-09-10 to 2025-10-10
2025-09-30,6562.923317027337,SOXL,no change,no change,no change,no change,SOXL,6698.807632401913,135.88431537457564,2.0704845814978112,0.0,18,2025-09-10 to 2025-10-10
2025-10-01,6698.807632401913,SOXL,no change,no change,no change,no change,SOXL,7106.460578525636,407.65294612372327,6.08545533016831,0.0,18,2025-09-10 to 2025-10-10
2025-10-02,7106.460578525636,SOXL,no change,no change,no change,no change,SOXL,7521.823273039408,415.3626945137721,5.84486032004341,0.0,18,2025-09-10 to 2025-10-10
2025-10-03,7521.823273039408,SOXL,no change,no change,no change,no change,SOXL,7376.301772177276,-145.5215008621326,-1.9346572709801335,1.934657270980131,18,2025-09-10 to 2025-10-10
2025-10-06,7376.301772177276,SOXL,08:00,SOXL -> SOXL,15:55,SOXL,SOXL,7858.092671779332,481.790899602056,6.531605057419521,0.0,18,2025-09-10 to 2025-10-10
2025-10-07,7858.092671779332,SOXL,no change,no change,no change,no change,SOXL,7313.227182061364,-544.8654897179676,-6.9338134898146,6.9338134898145976,18,2025-09-10 to 2025-10-10
2025-10-08,7313.227182061364,SOXL,no change,no change,no change,no change,SOXL,8046.992653437254,733.7654713758902,10.033401849948609,0.0,18,2025-09-10 to 2025-10-10
2025-10-09,8046.992653437254,SOXL,no change,no change,no change,no change,SOXL,7913.580749550729,-133.41190388652558,-1.6579100992411,1.6579100992410996,18,2025-09-10 to 2025-10-10
2025-10-10,7913.580749550729,SOXL,no change,no change,no change,no change,SOXL,6487.388706594774,-1426.192042955955,-18.022082393446514,19.381202568593118,18,2025-09-10 to 2025-10-10
2025-10-10,6487.388706594774,CASH,no change,no change,15:55,SOXL,SOXL,6486.740032591514,-0.6486740032596572,-0.009999000100002764,0.009999000099997796,19,2025-10-10 to 2025-11-10
2025-10-13,6486.740032591514,SOXL,04:00,SOXL -> SOXL,15:55,SOXL,SOXL,7030.42664320956,543.686610618046,8.381507627658657,0.0,19,2025-10-10 to 2025-11-10
2025-10-14,7030.42664320956,SOXL,no change,no change,no change,no change,SOXL,6579.631627895828,-450.7950153137317,-6.412057734065668,6.412057734065665,19,2025-10-10 to 2025-11-10
2025-10-15,6579.631627895828,SOXL,09:31,SOXL -> SOXL,15:55,SOXL,SOXL,6982.585527888453,402.95389999262443,6.124262311042017,0.6804866581932879,19,2025-10-10 to 2025-11-10
2025-10-16,6982.585527888453,SOXL,no change,no change,no change,no change,SOXL,7103.6886790096105,121.10315112115768,1.734359724452661,0.0,19,2025-10-10 to 2025-11-10
2025-10-17,7103.6886790096105,SOXL,no change,no change,no change,no change,SOXL,7054.552492494723,-49.13618651488741,-0.6916996047430679,0.6916996047430661,19,2025-10-10 to 2025-11-10
2025-10-20,7054.552492494723,SOXL,no change,no change,no change,no change,SOXL,7444.342840662118,389.79034816739477,5.5253731343283485,0.0,19,2025-10-10 to 2025-11-10
2025-10-21,7444.342840662118,SOXL,no change,no change,no change,no change,SOXL,7309.885175991733,-134.45766467038447,-1.8061723855053557,1.8061723855053602,19,2025-10-10 to 2025-11-10
2025-10-22,7309.885175991733,SOXL,no change,no change,15:55,SOXS,SOXS,6704.870919085599,-605.0142569061345,-8.276658830335892,9.93334048960524,19,2025-10-10 to 2025-11-10
2025-10-23,6704.870919085599,SOXS,no change,no change,15:55,SOXL,SOXL,6173.609095718378,-531.261823367221,-7.923520523787708,17.069790741001363,19,2025-10-10 to 2025-11-10
2025-10-24,6173.609095718378,SOXL,no change,no change,no change,no change,SOXL,6505.193580369595,331.5844846512173,5.370999030067902,12.615610006067271,19,2025-10-10 to 2025-11-10
2025-10-27,6505.193580369595,SOXL,13:24,SOXL -> SOXL,15:55,SOXL,SOXL,6917.250185973439,412.0566056038442,6.334271232869804,7.080445728662836,19,2025-10-10 to 2025-11-10
2025-10-28,6917.250185973439,SOXL,no change,no change,no change,no change,SOXL,6935.672605772026,18.422419798586816,0.2663257696814636,6.832977010565103,19,2025-10-10 to 2025-11-10
2025-10-29,6935.672605772026,SOXL,10:17,SOXL -> SOXL,15:55,SOXL,SOXL,7329.890582445035,394.2179766730087,5.683918475980709,1.5374393773474213,19,2025-10-10 to 2025-11-10
2025-10-30,7329.890582445035,SOXL,no change,no change,no change,no change,SOXL,7059.541179061813,-270.3494033832221,-3.688314311685692,5.1690480924449185,19,2025-10-10 to 2025-11-10
2025-10-31,7059.541179061813,SOXL,no change,no change,no change,no change,SOXL,7121.8611658540785,62.31998679226581,0.8827767302654665,4.3319025159157905,19,2025-10-10 to 2025-11-10
2025-11-03,7121.8611658540785,SOXL,no change,no change,no change,no change,SOXL,7192.9317138709175,71.07054801683898,0.997920997920998,3.377210482810585,19,2025-10-10 to 2025-11-10
2025-11-04,7192.9317138709175,SOXL,no change,no change,no change,no change,SOXL,6336.383546626305,-856.5481672446122,-11.908192671881434,14.883238423463956,19,2025-10-10 to 2025-11-10
2025-11-05,6336.383546626305,SOXL,15:50,SOXL -> SOXL,15:55,SOXL,SOXL,7025.90240325059,689.518856624285,10.881898981500381,5.620918412380781,19,2025-10-10 to 2025-11-10
2025-11-06,7025.90240325059,SOXL,no change,no change,no change,no change,SOXL,6403.67403466306,-622.22836858753,-8.856205692519314,13.97932400849096,19,2025-10-10 to 2025-11-10
2025-11-07,6403.67403466306,SOXL,no change,no change,no change,no change,SOXL,6128.094517058046,-275.5795176050142,-4.303459484560013,17.681188948130192,19,2025-10-10 to 2025-11-10
2025-11-10,6128.094517058046,SOXL,08:01,SOXL -> SOXL,15:55,SOXL,SOXL,6590.46652206587,462.37200500782365,7.545118694249475,11.470136946571662,19,2025-10-10 to 2025-11-10
2025-11-10,6590.46652206587,CASH,no change,no change,15:55,SOXL,SOXL,6589.807541311739,-0.6589807541304253,-0.00999900009998056,0.009999000099978643,20,2025-11-10 to 2025-12-10
2025-11-11,6589.807541311739,SOXL,no change,no change,no change,no change,SOXL,6111.1201797104095,-478.68736160132994,-7.264056781634698,7.2733294486898155,20,2025-11-10 to 2025-12-10
2025-11-12,6111.1201797104095,SOXL,no change,no change,no change,no change,SOXL,6377.153421496846,266.0332417864365,4.353264769193976,3.2366919679330683,20,2025-11-10 to 2025-12-10
2025-11-13,6377.153421496846,SOXL,no change,no change,no change,no change,SOXL,5720.131266036041,-657.0221554608052,-10.302749707197556,13.205973402881513,20,2025-11-10 to 2025-12-10
2025-11-14,5720.131266036041,SOXL,no change,no change,no change,no change,SOXL,5670.537793733344,-49.59347230269668,-0.8669988501341486,13.95847661546366,20,2025-11-10 to 2025-12-10
2025-11-17,5670.537793733344,SOXL,no change,no change,no change,no change,SOXL,5384.684702715415,-285.8530910179288,-5.041022587554789,18.295849243954372,20,2025-11-10 to 2025-12-10
2025-11-18,5384.684702715415,SOXL,no change,no change,no change,no change,SOXL,5070.431930977136,-314.2527717382791,-5.836047774158548,23.064142515547722,20,2025-11-10 to 2025-12-10
2025-11-19,5070.431930977136,SOXL,10:48,SOXL -> SOXL,15:55,SOXL,SOXL,5341.813306362005,271.381375384869,5.352233874335255,18.946355489754577,20,2025-11-10 to 2025-12-10
2025-11-20,5341.813306362005,SOXL,04:48,SOXL -> SOXL,15:55,SOXL,SOXL,5650.101293375687,308.28798701368214,5.771223540263315,14.26856847753795,20,2025-11-10 to 2025-12-10
2025-11-21,5650.101293375687,SOXL,no change,no change,no change,no change,SOXL,5800.379693004882,150.2783996291946,2.6597469996756384,11.988329299840286,20,2025-11-10 to 2025-12-10
2025-11-24,5800.379693004882,SOXL,09:50,SOXL -> SOXL,15:55,SOXL,SOXL,6211.156725285676,410.7770322807937,7.081899013890092,5.755431660417485,20,2025-11-10 to 2025-12-10
2025-11-25,6211.156725285676,SOXL,no change,no change,no change,no change,SOXL,6226.6308873694325,15.47416208375671,0.2491349480968852,5.5206355040005315,20,2025-11-10 to 2025-12-10
2025-11-26,6226.6308873694325,SOXL,15:55,SOXL -> SOXL,15:55,SOXL,SOXL,6762.936523149385,536.3056357799524,8.613095034552876,0.0,20,2025-11-10 to 2025-12-10
2025-11-28,6762.936523149385,SOXL,no change,no change,no change,no change,SOXL,7064.907101908504,301.97057875911923,4.46508077852692,0.0,20,2025-11-10 to 2025-12-10
2025-12-01,7064.907101908504,SOXL,no change,no change,no change,no change,SOXL,7125.989469691687,61.082367783183145,0.8645884072089549,0.0,20,2025-11-10 to 2025-12-10
2025-12-02,7125.989469691687,SOXL,no change,no change,no change,no change,SOXL,7532.058168193978,406.0686985022912,5.698418447422426,0.0,20,2025-11-10 to 2025-12-10
2025-12-03,7532.058168193978,SOXL,no change,no change,no change,no change,SOXL,8012.11396006745,480.0557918734712,6.373500856653336,0.0,20,2025-11-10 to 2025-12-10
2025-12-04,8012.11396006745,SOXL,no change,no change,no change,no change,SOXL,7750.57818815072,-261.5357719167296,-3.264254268227207,3.2642542682272064,20,2025-11-10 to 2025-12-10
2025-12-05,7750.57818815072,SOXL,no change,no change,no change,no change,SOXL,8008.672699910651,258.09451175993127,3.3300033300033283,0.04295071405561158,20,2025-11-10 to 2025-12-10
2025-12-08,8008.672699910651,SOXL,no change,no change,no change,no change,SOXL,8212.567364200995,203.89466429034383,2.5459233000322046,0.0,20,2025-11-10 to 2025-12-10
2025-12-09,8212.567364200995,SOXL,no change,no change,no change,no change,SOXL,8233.21492514179,20.6475609407953,0.25141420490257804,0.0,20,2025-11-10 to 2025-12-10
2025-12-10,8233.21492514179,SOXL,no change,no change,no change,no change,SOXL,8579.921885939299,346.70696079750815,4.211076280041803,0.0,20,2025-11-10 to 2025-12-10
2025-12-10,8579.921885939299,CASH,no change,no change,15:55,SOXL,SOXL,8579.063979541344,-0.8579063979541388,-0.009999000099991662,0.009999000099990052,21,2025-12-10 to 2026-01-10
2025-12-11,8579.063979541344,SOXL,no change,no change,no change,no change,SOXL,8353.68397727123,-225.38000227011435,-2.6270931515090967,2.6368294685622393,21,2025-12-10 to 2026-01-10
2025-12-12,8353.68397727123,SOXL,no change,no change,no change,no change,SOXL,7170.008850844991,-1183.6751264262393,-14.1694985068479,16.43270246323409,21,2025-12-10 to 2026-01-10
2025-12-15,7170.008850844991,SOXL,no change,no change,no change,no change,SOXL,7059.899536758829,-110.10931408616216,-1.5356928614277177,17.716039485994266,21,2025-12-10 to 2026-01-10
2025-12-16,7059.899536758829,SOXL,no change,no change,no change,no change,SOXL,7007.425566764642,-52.47396999418652,-0.743267942000736,18.32762978590341,21,2025-12-10 to 2026-01-10
2025-12-17,7007.425566764642,SOXL,no change,no change,no change,no change,SOXL,6170.422733906554,-837.0028328580884,-11.944512644242556,28.08299637297877,21,2025-12-10 to 2026-01-10
2025-12-18,6170.422733906554,SOXL,09:39,SOXL -> SOXL,15:55,SOXL,SOXL,6813.00610433312,642.583370426566,10.413927831809033,20.593611516461298,21,2025-12-10 to 2026-01-10
2025-12-19,6813.00610433312,SOXL,10:21,SOXL -> SOXL,15:55,SOXL,SOXL,7265.518972192161,452.51286785904085,6.641897290701659,15.3195207511291,21,2025-12-10 to 2026-01-10
2025-12-22,7265.518972192161,SOXL,no change,no change,no change,no change,SOXL,7490.461938937527,224.942966745366,3.0960344003822193,12.697783983175528,21,2025-12-10 to 2026-01-10
2025-12-23,7490.461938937527,SOXL,no change,no change,no change,no change,SOXL,7580.543265898055,90.08132696052871,1.2026137732876085,11.647875508971897,21,2025-12-10 to 2026-01-10
2025-12-24,7580.543265898055,SOXL,no change,no change,no change,no change,SOXL,7638.688245728069,58.144979830013654,0.7670291929021245,10.97018892157649,21,2025-12-10 to 2026-01-10
2025-12-26,7638.688245728069,SOXL,no change,no change,no change,no change,SOXL,7684.683528280169,45.995282552100434,0.6021358782094977,10.43410848677117,21,2025-12-10 to 2026-01-10
2025-12-29,7684.683528280169,SOXL,no change,no change,no change,no change,SOXL,7602.221797183933,-82.46173109623669,-1.0730660643703982,11.395209673850438,21,2025-12-10 to 2026-01-10
2025-12-30,7602.221797183933,SOXL,no change,no change,no change,no change,SOXL,7589.481971752521,-12.7398254314121,-0.16758029127920127,11.543693839566327,21,2025-12-10 to 2026-01-10
2025-12-31,7589.481971752521,SOXL,no change,no change,no change,no change,SOXL,7351.434688657404,-238.04728309511665,-3.136541913942359,14.318162957813506,21,2025-12-10 to 2026-01-10
2026-01-02,7351.434688657404,SOXL,09:30,SOXL -> SOXL,15:55,SOXL,SOXL,7829.642792284832,478.2081036274276,6.504962961383032,8.744591193586714,21,2025-12-10 to 2026-01-10
2026-01-05,7829.642792284832,SOXL,09:36,SOXL -> SOXL,15:55,SOXL,SOXL,8317.84553091342,488.20273862858903,6.235313047865398,3.0545307813975144,21,2025-12-10 to 2026-01-10
2026-01-06,8317.84553091342,SOXL,10:36,SOXL -> SOXL,15:55,SOXL,SOXL,8961.352250319367,643.5067194059466,7.736459122910411,0.0,21,2025-12-10 to 2026-01-10
2026-01-07,8961.352250319367,SOXL,no change,no change,no change,no change,SOXL,8637.991683534141,-323.3605667852262,-3.6083903160229247,3.608390316022921,21,2025-12-10 to 2026-01-10
2026-01-08,8637.991683534141,SOXL,no change,no change,no change,no change,SOXL,8221.887497081963,-416.1041864521776,-4.817140392081654,8.251709480687477,21,2025-12-10 to 2026-01-10
2026-01-09,8221.887497081963,SOXL,no change,no change,no change,no change,SOXL,8981.225883105142,759.3383860231788,9.23557256521299,0.0,21,2025-12-10 to 2026-01-10
2026-01-12,8981.225883105142,CASH,no change,no change,15:55,SOXL,SOXL,8980.32785032011,-0.8980327850313188,-0.00999900009998056,0.009999000099982294,22,2026-01-10 to 2026-02-10
2026-01-13,8980.32785032011,SOXL,no change,no change,no change,no change,SOXL,9164.401255287044,184.0734049669336,2.049740366220276,0.0,22,2026-01-10 to 2026-02-10
2026-01-14,9164.401255287044,SOXL,no change,no change,no change,no change,SOXL,9027.777883600476,-136.62337168656813,-1.4908052133547622,1.4908052133547578,22,2026-01-10 to 2026-02-10
2026-01-15,9027.777883600476,SOXL,08:00,SOXL -> SOXL,15:55,SOXL,SOXL,9694.327982616138,666.5500990156615,7.383324087165355,0.0,22,2026-01-10 to 2026-02-10
2026-01-16,9694.327982616138,SOXL,no change,no change,no change,no change,SOXL,10117.486481943255,423.15849932711717,4.365011170304167,0.0,22,2026-01-10 to 2026-02-10
2026-01-20,10117.486481943255,SOXL,no change,no change,no change,no change,SOXL,9681.83314503758,-435.6533369056742,-4.305944343816892,4.305944343816892,22,2026-01-10 to 2026-02-10
2026-01-21,9681.83314503758,SOXL,11:42,SOXL -> SOXL,15:55,SOXL,SOXL,10496.712712559605,814.8795675220244,8.416583464255334,0.0,22,2026-01-10 to 2026-02-10
2026-01-22,10496.712712559605,SOXL,no change,no change,no change,no change,SOXL,10485.15972686968,-11.552985689924753,-0.11006289308176376,0.1100628930817673,22,2026-01-10 to 2026-02-10
2026-01-23,10485.15972686968,SOXL,no change,no change,no change,no change,SOXL,10128.667597009166,-356.492129860515,-3.399968518810015,3.5062893081761075,22,2026-01-10 to 2026-02-10
