Date,runtime_switch_loop.py Day End Equity,runtime_switch_loop.py PnL ($),runtime_switch_loop.py Return %,runtime_switch_loop.py Drawdown %,runtime_switch_loop_v2_controlplane.py Day End Equity,runtime_switch_loop_v2_controlplane.py PnL ($),runtime_switch_loop_v2_controlplane.py Return %,runtime_switch_loop_v2_controlplane.py Drawdown %,FEV1-0001 Day End Equity,FEV1-0001 PnL ($),FEV1-0001 Return %,FEV1-0001 Drawdown %,fev1_best Day End Equity,fev1_best PnL ($),fev1_best Return %,fev1_best Drawdown %
2023-10-06,18141.24,1050.37,6.15,12.95,16381.72,948.5,6.15,3.86,17763.41,1028.5,6.15,3.86,17579.07,1017.82,6.15,9.53
2023-10-09,18222.11,80.86,0.45,12.56,16454.74,73.02,0.45,3.44,17842.59,79.18,0.45,3.44,17657.42,78.36,0.45,9.13
2023-10-10,18967.79,745.68,4.09,8.98,17128.1,673.36,4.09,0.0,18572.74,730.15,4.09,0.0,18380.0,722.57,4.09,5.41
2023-10-11,18611.93,-355.86,-1.88,10.69,16806.76,-321.35,-1.88,1.88,18224.29,-348.45,-1.88,1.88,18035.16,-344.84,-1.88,7.19
2023-10-12,18430.77,-181.16,-0.97,11.56,16643.17,-163.59,-0.97,2.83,18046.91,-177.39,-0.97,2.83,17859.62,-175.54,-0.97,8.09
2023-10-13,19987.22,1556.46,8.44,4.09,18048.66,1405.5,8.44,0.0,19570.95,1524.04,8.44,0.0,19367.84,1508.22,8.44,0.33
2023-10-16,20939.31,952.08,4.76,0.0,18908.4,859.74,4.76,0.0,20503.2,932.25,4.76,0.0,20290.42,922.58,4.76,0.0
2023-10-17,20303.63,-635.67,-3.04,3.04,18334.38,-574.02,-3.04,3.04,19880.76,-622.44,-3.04,3.04,19674.44,-615.98,-3.04,3.04
2023-10-18,19248.32,-1055.31,-5.2,8.08,17381.42,-952.96,-5.2,8.08,18847.43,-1033.33,-5.2,8.08,18651.83,-1022.61,-5.2,8.08
2023-10-19,18432.9,-815.42,-4.24,11.97,16645.09,-736.33,-4.24,11.97,18048.99,-798.44,-4.24,11.97,17861.68,-790.15,-4.24,11.97
2023-10-20,17550.0,-882.9,-4.79,16.19,15847.82,-797.27,-4.79,16.19,17184.48,-864.51,-4.79,16.19,17006.14,-855.54,-4.79,16.19
2023-10-23,17270.8,-279.2,-1.59,17.52,15595.7,-252.12,-1.59,17.52,16911.1,-273.38,-1.59,17.52,16735.59,-270.55,-1.59,17.52
2023-10-24,17990.05,719.25,4.16,14.08,16245.19,649.49,4.16,14.08,17615.36,704.27,4.16,14.08,17432.55,696.96,4.16,14.08
2023-10-25,15714.43,-2275.62,-12.65,24.95,14190.28,-2054.91,-12.65,24.95,15387.14,-2228.22,-12.65,24.95,15227.45,-2205.1,-12.65,24.95
2023-10-26,15547.78,-166.65,-1.06,25.75,14039.8,-150.48,-1.06,25.75,15223.96,-163.18,-1.06,25.75,15065.97,-161.48,-1.06,25.75
2023-10-27,16184.05,636.27,4.09,22.71,14614.36,574.56,4.09,22.71,15846.98,623.01,4.09,22.71,15682.52,616.55,4.09,22.71
2023-10-30,15668.46,-515.59,-3.19,25.17,14148.77,-465.58,-3.19,25.17,15342.13,-504.85,-3.19,25.17,15182.91,-499.61,-3.19,25.17
2023-10-31,16046.06,377.6,2.41,23.37,14489.75,340.98,2.41,23.37,15711.87,369.74,2.41,23.37,15548.81,365.9,2.41,23.37
2023-11-01,17209.95,1163.89,7.25,17.81,15540.76,1051.01,7.25,17.81,16851.52,1139.65,7.25,17.81,16676.63,1127.83,7.25,17.81
2023-11-02,17904.17,694.22,4.03,14.49,16167.64,626.88,4.03,14.49,17531.28,679.76,4.03,14.49,17349.34,672.7,4.03,14.49
2023-11-03,18763.11,858.94,4.8,10.39,16943.28,775.63,4.8,10.39,18372.33,841.05,4.8,10.39,18181.66,832.32,4.8,10.39
2023-11-06,18971.52,208.41,1.11,9.4,17131.47,188.19,1.11,9.4,18576.39,204.07,1.11,9.4,18383.61,201.95,1.11,9.4
2023-11-07,18633.12,-338.4,-1.78,11.01,16825.89,-305.58,-1.78,11.01,18245.04,-331.35,-1.78,11.01,18055.7,-327.91,-1.78,11.01
2023-11-08,18485.58,-147.53,-0.79,11.72,16692.67,-133.22,-0.79,11.72,18100.58,-144.46,-0.79,11.72,17912.74,-142.96,-0.79,11.72
2023-11-09,18780.84,295.25,1.6,10.31,16959.28,266.62,1.6,10.31,18389.68,289.1,1.6,10.31,17272.58,-640.16,-3.57,14.87
2023-11-10,16541.58,-2239.26,-11.92,21.0,14937.21,-2022.07,-11.92,21.0,16197.06,-2192.62,-11.92,21.0,17270.85,-1.73,-0.01,14.88
2023-11-13,17010.15,468.57,2.83,18.76,15360.33,423.12,2.83,18.76,16655.87,458.81,2.83,18.76,17760.08,489.23,2.83,12.47
2023-11-14,15170.27,-1839.87,-10.82,27.55,13698.91,-1661.42,-10.82,27.55,14854.32,-1801.55,-10.82,27.55,16399.25,-1360.83,-7.66,19.18
2023-11-15,14833.76,-336.51,-2.22,29.16,13392.36,-306.55,-2.24,29.17,14521.91,-332.41,-2.24,29.17,16397.61,-1.64,-0.01,19.19
2023-11-16,14753.7,-80.06,-0.54,29.54,13463.56,71.2,0.53,28.8,14599.12,77.21,0.53,28.8,16484.79,87.18,0.53,18.76
2023-11-17,14520.26,-233.44,-1.58,30.66,13680.32,216.76,1.61,27.65,14834.16,235.04,1.61,27.65,16750.18,265.4,1.61,17.45
2023-11-20,13859.79,-660.47,-4.55,33.81,14305.33,625.01,4.57,24.34,15511.89,677.73,4.57,24.34,17515.45,765.27,4.57,13.68
2023-11-21,14649.44,789.65,5.7,30.04,13500.09,-805.24,-5.63,28.6,14638.73,-873.15,-5.63,28.6,16529.52,-985.93,-5.63,18.54
2023-11-22,14528.07,-121.37,-0.83,30.62,13614.0,113.91,0.84,28.0,14762.25,123.52,0.84,28.0,16668.99,139.47,0.84,17.85
2023-11-24,14510.69,-17.38,-0.12,30.7,13644.44,30.44,0.22,27.84,14795.26,33.01,0.22,27.84,16706.26,37.27,0.22,17.66
2023-11-27,14571.64,60.94,0.42,30.41,13584.14,-60.3,-0.44,28.16,14729.88,-65.39,-0.44,28.16,16632.43,-73.83,-0.44,18.03
2023-11-28,14872.3,300.66,2.06,28.97,13296.21,-287.94,-2.12,29.68,14417.65,-312.22,-2.12,29.68,16279.88,-352.55,-2.12,19.77
2023-11-29,15752.22,879.92,5.92,24.77,14082.88,786.67,5.92,25.52,15270.68,853.03,5.92,25.52,17243.09,963.2,5.92,15.02
2023-11-30,15422.52,-329.7,-2.09,26.35,13788.12,-294.76,-2.09,27.08,14951.06,-319.62,-2.09,27.08,16882.19,-360.9,-2.09,16.8
2023-12-01,15642.17,219.65,1.42,25.3,13984.49,196.37,1.42,26.04,15163.99,212.93,1.42,26.04,17122.62,240.44,1.42,15.61
2023-12-04,15086.18,-555.99,-3.55,27.95,13487.42,-497.07,-3.55,28.67,14625.0,-539.0,-3.55,28.67,16514.01,-608.61,-3.55,18.61
2023-12-05,14827.45,-258.73,-1.71,29.19,13256.12,-231.31,-1.71,29.89,14374.18,-250.82,-1.71,29.89,16230.79,-283.21,-1.71,20.01
2023-12-06,15122.34,294.89,1.99,27.78,13519.76,263.64,1.99,28.5,14660.06,285.88,1.99,28.5,16553.59,322.8,1.99,18.42
2023-12-07,13881.15,-1241.19,-8.21,33.71,12410.1,-1109.66,-8.21,34.37,13456.8,-1203.25,-8.21,34.37,15194.93,-1358.67,-8.21,25.11
2023-12-08,14173.17,292.02,2.1,32.31,12671.17,261.07,2.1,32.99,13739.9,283.09,2.1,32.99,15514.59,319.66,2.1,23.54
2023-12-11,15583.2,1410.03,9.95,25.58,13931.78,1260.61,9.95,26.32,15106.83,1366.93,9.95,26.32,17058.07,1543.49,9.95,15.93
2023-12-12,15936.53,353.33,2.27,23.89,14247.66,315.89,2.27,24.65,15449.36,342.53,2.27,24.65,17444.85,386.77,2.27,14.02
2023-12-13,16639.46,702.92,4.41,20.53,14876.1,628.43,4.41,21.33,16130.79,681.44,4.41,21.33,18214.3,769.45,4.41,10.23
2023-12-14,17943.46,1304.0,7.84,14.31,16041.9,1165.81,7.84,15.16,17394.93,1264.14,7.84,15.16,19641.71,1427.42,7.84,3.2
2023-12-15,18240.19,296.73,1.65,12.89,16307.19,265.29,1.65,13.76,17682.59,287.66,1.65,13.76,19966.53,324.82,1.65,1.6
2023-12-18,18014.93,-225.26,-1.23,13.97,16105.8,-201.39,-1.23,14.82,17464.22,-218.38,-1.23,14.82,19719.95,-246.58,-1.23,2.81
2023-12-19,18236.59,221.66,1.23,12.91,16303.97,198.17,1.23,13.77,17679.1,214.88,1.23,13.77,19962.59,242.64,1.23,1.62
2023-12-20,16738.97,-1497.62,-8.21,20.06,14965.06,-1338.91,-8.21,20.85,16227.26,-1451.84,-8.21,20.85,18323.23,-1639.36,-8.21,9.7
2023-12-21,17545.75,806.78,4.82,16.21,15686.35,721.29,4.82,17.04,17009.38,782.12,4.82,17.04,19206.37,883.14,4.82,5.34
2023-12-22,17654.86,109.1,0.62,15.69,15783.89,97.54,0.62,16.52,17115.15,105.77,0.62,16.52,19325.8,119.43,0.62,4.75
2023-12-26,18600.6,945.74,5.36,11.17,16629.4,845.52,5.36,12.05,18031.98,916.83,5.36,12.05,20361.05,1035.25,5.36,0.0
2023-12-27,18657.17,56.57,0.3,10.9,16679.98,50.57,0.3,11.79,18086.82,54.84,0.3,11.79,20422.97,61.92,0.3,0.0
2023-12-28,18647.42,-9.75,-0.05,10.95,16671.26,-8.72,-0.05,11.83,18077.37,-9.45,-0.05,11.83,20412.3,-10.67,-0.05,0.05
2023-12-29,18136.95,-510.47,-2.74,13.38,16214.89,-456.37,-2.74,14.25,17582.51,-494.86,-2.74,14.25,19853.52,-558.78,-2.74,2.79
2024-01-02,16154.95,-1982.0,-10.93,22.85,14445.82,-1769.07,-10.91,23.6,15664.23,-1918.28,-10.91,23.6,17687.47,-2166.05,-10.91,13.39
2024-01-03,17130.38,975.43,6.04,18.19,13568.1,-877.73,-6.08,28.24,14712.47,-951.76,-6.08,28.24,16612.78,-1074.69,-6.08,18.66
2024-01-04,17606.02,475.64,2.78,15.92,13944.83,376.73,2.78,26.25,15120.98,408.51,2.78,26.25,17074.05,461.27,2.78,16.4
2024-01-05,17305.56,-300.45,-1.71,17.35,13706.85,-237.97,-1.71,27.51,14862.93,-258.05,-1.71,27.51,16782.68,-291.38,-1.71,17.82
2024-01-08,15642.3,-1663.27,-9.61,25.3,12389.47,-1317.39,-9.61,34.48,13434.43,-1428.5,-9.61,34.48,15740.93,-1041.75,-6.21,22.93
2024-01-09,15567.27,-75.02,-0.48,25.66,12330.04,-59.42,-0.48,34.79,13370.0,-64.43,-0.48,34.79,15739.35,-1.57,-0.01,22.93
2024-01-10,15854.98,287.7,1.85,24.28,12557.92,227.87,1.85,33.59,13617.09,247.09,1.85,33.59,16030.23,290.88,1.85,21.51
2024-01-11,15605.15,-249.83,-1.58,25.47,12360.04,-197.87,-1.58,34.63,13402.53,-214.56,-1.58,34.63,15777.65,-252.59,-1.58,22.75
2024-01-12,15829.92,224.77,1.44,24.4,12538.07,178.03,1.44,33.69,13595.57,193.04,1.44,33.69,16004.9,227.26,1.44,21.63
2024-01-16,15279.71,-550.21,-3.48,27.03,12102.28,-435.79,-3.48,36.0,13123.03,-472.55,-3.48,36.0,15448.61,-556.29,-3.48,24.36
2024-01-17,15579.89,300.18,1.96,25.59,12340.04,237.76,1.96,34.74,13380.84,257.81,1.96,34.74,15752.11,303.5,1.96,22.87
2024-01-18,14129.33,-1450.57,-9.31,32.52,11188.88,-1151.16,-9.33,40.83,12132.59,-1248.25,-9.33,40.83,14282.65,-1469.46,-9.33,30.07
2024-01-19,12441.33,-1688.0,-11.95,40.58,12527.74,1338.86,11.97,33.75,13584.37,1451.78,11.97,33.75,15991.71,1709.06,11.97,21.7
2024-01-22,12254.29,-187.03,-1.5,41.48,12711.22,183.49,1.46,32.77,13783.33,198.96,1.46,32.77,16225.93,234.22,1.46,20.55
2024-01-23,12053.8,-200.49,-1.64,42.43,12928.31,217.09,1.71,31.63,14018.73,235.4,1.71,31.63,16503.05,277.12,1.71,19.19
2024-01-24,11528.58,-525.22,-4.36,44.94,13702.61,774.29,5.99,27.53,14858.33,839.6,5.99,27.53,17491.43,988.39,5.99,14.35
2024-01-25,11678.58,150.0,1.3,44.23,13552.43,-150.17,-1.1,28.33,14695.49,-162.84,-1.1,28.33,17299.74,-191.7,-1.1,15.29
2024-01-26,12641.43,962.85,8.24,39.63,12417.64,-1134.8,-8.37,34.33,13464.98,-1230.51,-8.37,34.33,15851.17,-1448.57,-8.37,22.39
2024-01-29,12303.76,-337.67,-2.67,41.24,12751.47,333.83,2.69,32.56,13826.97,361.99,2.69,32.56,16277.31,426.14,2.69,20.3
2024-01-30,12791.48,487.71,3.96,38.91,12254.58,-496.89,-3.9,35.19,13288.17,-538.8,-3.9,35.19,15643.02,-634.29,-3.9,23.4
2024-01-31,13354.12,562.64,4.4,36.22,11721.59,-532.98,-4.35,38.01,12710.23,-577.94,-4.35,38.01,14962.66,-680.36,-4.35,26.74
2024-02-01,13216.58,-137.54,-1.03,36.88,11836.57,114.98,0.98,37.4,12834.91,124.68,0.98,37.4,15109.44,146.77,0.98,26.02
2024-02-02,12703.88,-512.7,-3.88,39.33,12306.31,469.73,3.97,34.92,13344.26,509.35,3.97,34.92,15709.05,599.62,3.97,23.08
2024-02-05,12128.76,-575.13,-4.53,42.08,12857.68,551.38,4.48,32.0,13942.14,597.88,4.48,32.0,16412.89,703.84,4.48,19.64
2024-02-06,12631.38,502.63,4.14,39.68,12325.49,-532.19,-4.14,34.81,13365.06,-577.08,-4.14,34.81,15733.54,-679.35,-4.14,22.96
2024-02-07,12063.51,-567.87,-4.5,42.39,12888.15,562.66,4.57,31.84,13975.18,610.12,4.57,31.84,16451.78,718.24,4.57,19.44
2024-02-08,11428.57,-634.94,-5.26,45.42,13573.97,685.82,5.32,28.21,14718.84,743.66,5.32,28.21,17327.23,875.45,5.32,15.16
2024-02-09,10753.3,-675.27,-5.91,48.65,14378.58,804.62,5.93,23.96,15591.32,872.48,5.93,23.96,18354.32,1027.1,5.93,10.13
2024-02-12,10840.9,87.59,0.81,48.23,14268.25,-110.33,-0.77,24.54,15471.68,-119.64,-0.77,24.54,18213.48,-140.84,-0.77,10.82
2024-02-13,11510.62,669.72,6.18,45.03,13371.71,-896.54,-6.28,29.28,14499.52,-972.16,-6.28,29.28,17069.04,-1144.44,-6.28,16.42
2024-02-14,10740.78,-769.84,-6.69,48.71,14035.34,663.64,4.96,25.77,15219.13,719.61,4.96,25.77,17916.17,847.13,4.96,12.27
2024-02-15,10753.78,13.0,0.12,48.64,14015.6,-19.75,-0.14,25.88,15197.72,-21.41,-0.14,25.88,17890.97,-25.21,-0.14,12.4
2024-02-16,10965.91,212.13,1.97,47.63,13733.21,-282.38,-2.01,27.37,14891.52,-306.2,-2.01,27.37,17530.5,-360.46,-2.01,14.16
2024-02-20,11578.55,612.64,5.59,44.7,12992.25,-740.97,-5.4,31.29,14088.06,-803.46,-5.4,31.29,16584.66,-945.85,-5.4,18.79
2024-02-21,11641.13,62.59,0.54,44.41,13759.92,767.68,5.91,27.23,14920.48,832.42,5.91,27.23,17564.6,979.94,5.91,14.0
2024-02-22,9853.06,-1788.08,-15.36,52.94,15224.49,1464.57,10.64,19.48,16508.57,1588.09,10.64,19.48,19434.12,1869.52,10.64,4.84
2024-02-23,10203.18,350.13,3.55,51.27,14741.83,-482.66,-3.17,22.04,15985.21,-523.37,-3.17,22.04,18818.01,-616.11,-3.17,7.86
2024-02-26,9915.62,-287.56,-2.82,52.65,15135.48,393.64,2.67,19.95,16412.05,426.84,2.67,19.95,19320.5,502.49,2.67,5.4
2024-02-27,9975.91,60.29,0.61,52.36,15050.7,-84.77,-0.56,20.4,16320.13,-91.92,-0.56,20.4,19212.29,-108.21,-0.56,5.93
2024-02-28,10348.41,372.5,3.73,50.58,14520.15,-530.55,-3.53,23.21,15744.83,-575.3,-3.53,23.21,18535.03,-677.25,-3.53,9.24
2024-02-29,9475.35,-873.06,-8.44,54.75,15770.27,1250.12,8.61,16.6,17100.39,1355.56,8.61,16.6,20130.82,1595.78,8.61,1.43
2024-03-01,10555.66,1080.32,11.4,49.59,17568.29,1798.02,11.4,7.09,19050.06,1949.67,11.4,7.09,22426.0,2295.18,11.4,0.0
2024-03-04,10871.03,315.37,2.99,48.08,18093.18,524.89,2.99,4.31,19619.22,569.16,2.99,4.31,23096.02,670.02,2.99,0.0
2024-03-05,10244.56,-626.47,-5.76,51.07,17050.51,-1042.67,-5.76,9.83,18488.6,-1130.61,-5.76,9.83,21765.05,-1330.98,-5.76,5.76
2024-03-06,10863.11,618.55,6.04,48.12,18080.0,1029.49,6.04,4.38,19604.92,1116.32,6.04,4.38,23079.19,1314.14,6.04,0.07
2024-03-07,11367.07,503.95,4.64,45.71,18918.75,838.75,4.64,0.0,20514.42,909.5,4.64,0.0,24149.86,1070.67,4.64,0.0
2024-03-08,9994.57,-1372.5,-12.07,52.27,16634.43,-2284.32,-12.07,12.07,18037.43,-2476.98,-12.07,12.07,21233.92,-2915.94,-12.07,12.07
2024-03-11,9496.56,-498.0,-4.98,54.65,15808.74,-825.69,-4.96,16.44,17142.11,-895.33,-4.96,16.44,20179.93,-1053.99,-4.96,16.44
2024-03-12,8881.51,-615.06,-6.48,57.58,16854.89,1046.15,6.62,10.91,18276.49,1134.38,6.62,10.91,21515.34,1335.41,6.62,10.91
2024-03-13,9567.97,686.46,7.73,54.31,15529.96,-1324.94,-7.86,17.91,16839.8,-1436.69,-7.86,17.91,19824.05,-1691.29,-7.86,17.91
2024-03-14,10068.53,500.56,5.23,51.92,14750.86,-779.1,-5.02,22.03,15994.99,-844.81,-5.02,22.03,18829.53,-994.52,-5.02,22.03
2024-03-15,10225.9,157.37,1.56,51.16,14981.41,230.56,1.56,20.81,16245.0,250.0,1.56,20.81,19123.84,294.31,1.56,20.81
2024-03-18,10299.98,74.08,0.72,50.81,15089.95,108.54,0.72,20.24,16362.69,117.69,0.72,20.24,19262.38,138.55,0.72,20.24
2024-03-19,10559.01,259.03,2.51,49.57,15469.44,379.49,2.51,18.23,16774.18,411.49,2.51,18.23,19746.8,484.42,2.51,18.23
2024-03-20,10047.28,-511.73,-4.85,52.02,14719.72,-749.71,-4.85,22.2,15961.23,-812.95,-4.85,22.2,17851.0,-1895.8,-9.6,26.08
2024-03-21,9315.07,-732.21,-7.29,55.51,13644.27,-1075.46,-7.31,27.88,14795.07,-1166.16,-7.31,27.88,17849.22,-1.78,-0.01,26.09
2024-03-22,9314.74,-0.32,-0.0,55.52,13684.44,40.17,0.29,27.67,14838.63,43.56,0.29,27.67,17901.77,52.55,0.29,25.87
2024-03-25,9430.52,115.78,1.24,54.96,13527.98,-156.46,-1.14,28.49,14668.97,-169.65,-1.14,28.49,17697.09,-204.68,-1.14,26.72
2024-03-26,9632.99,202.47,2.15,54.0,13239.7,-288.28,-2.13,30.02,14356.38,-312.6,-2.13,30.02,17319.96,-377.13,-2.13,28.28
2024-03-27,9336.73,-296.26,-3.08,55.41,12829.94,-409.75,-3.09,32.18,13912.06,-444.31,-3.09,32.18,16783.93,-536.03,-3.09,30.5
2024-03-28,9314.73,-22.0,-0.24,55.52,12870.3,40.35,0.31,31.97,13955.82,43.76,0.31,31.97,16836.72,52.79,0.31,30.28
2024-04-01,9010.98,-303.75,-3.26,56.97,12448.11,-422.19,-3.28,34.2,13498.03,-457.79,-3.28,34.2,15970.76,-865.96,-5.14,33.87
2024-04-02,9430.5,419.53,4.66,54.96,11866.76,-581.35,-4.67,37.28,12867.64,-630.39,-4.67,37.28,15224.89,-745.87,-4.67,36.96
2024-04-03,9387.08,-43.42,-0.46,55.17,11812.11,-54.64,-0.46,37.56,12808.39,-59.25,-0.46,37.56,15154.78,-70.11,-0.46,37.25
2024-04-04,10068.63,681.55,7.26,51.92,12669.73,857.62,7.26,33.03,13738.34,929.95,7.26,33.03,14463.65,-691.14,-4.56,40.11
2024-04-05,9780.74,-287.89,-2.86,53.29,12307.47,-362.26,-2.86,34.95,13345.52,-392.82,-2.86,34.95,14462.2,-1.45,-0.01,40.11
2024-04-08,9751.93,-28.8,-0.29,53.43,12271.22,-36.24,-0.29,35.14,13306.22,-39.3,-0.29,35.14,14419.61,-42.59,-0.29,40.29
2024-04-09,9488.68,-263.25,-2.7,54.68,11939.96,-331.26,-2.7,36.89,12947.02,-359.2,-2.7,36.89,14030.35,-389.25,-2.7,41.9
2024-04-10,9936.72,448.04,4.72,52.55,12503.75,563.79,4.72,33.91,13558.36,611.34,4.72,33.91,14692.85,662.49,4.72,39.16
2024-04-11,9300.26,-636.46,-6.41,55.58,11702.87,-800.88,-6.41,38.14,12689.93,-868.43,-6.41,38.14,13751.75,-941.1,-6.41,43.06
2024-04-12,10211.53,911.27,9.8,51.23,12849.55,1146.68,9.8,32.08,13933.33,1243.4,9.8,32.08,15099.19,1347.44,9.8,37.48
2024-04-15,10578.87,367.34,3.6,49.48,13311.78,462.23,3.6,29.64,14434.54,501.22,3.6,29.64,15642.34,543.16,3.6,35.23
2024-04-16,10315.72,-263.15,-2.49,50.74,12980.65,-331.13,-2.49,31.39,14075.48,-359.06,-2.49,31.39,15253.24,-389.1,-2.49,36.84
2024-04-17,11268.06,952.34,9.23,46.19,14179.02,1198.37,9.23,25.05,15374.93,1299.44,9.23,25.05,16661.41,1408.17,9.23,31.01
2024-04-18,10533.73,-734.33,-6.52,49.69,13254.99,-924.03,-6.52,29.94,14372.96,-1001.97,-6.52,29.94,15575.61,-1085.81,-6.52,35.5
2024-04-19,9332.35,-1201.39,-11.41,55.43,11743.24,-1511.75,-11.41,37.93,12733.71,-1639.25,-11.41,37.93,13799.19,-1776.42,-11.41,42.86
2024-04-22,9774.35,442.0,4.74,53.32,12299.43,556.19,4.74,34.99,13336.81,603.1,4.74,34.99,14452.76,653.57,4.74,40.15
2024-04-23,10334.1,559.75,5.73,50.65,13003.78,704.35,5.73,31.27,14100.57,763.76,5.73,31.27,15280.42,827.66,5.73,36.73
2024-04-24,10864.41,530.31,5.13,48.11,13671.1,667.31,5.13,27.74,14824.16,723.6,5.13,27.74,16064.57,784.14,5.13,33.48
2024-04-25,11306.37,441.96,4.07,46.0,14227.23,556.13,4.07,24.8,15427.21,603.04,4.07,24.8,16718.07,653.5,4.07,30.77
2024-04-26,11983.43,677.06,5.99,42.77,15079.2,851.97,5.99,20.29,16351.03,923.83,5.99,20.29,17719.2,1001.13,5.99,26.63
2024-04-29,12256.01,272.58,2.27,41.47,15422.2,343.0,2.27,18.48,16722.96,371.93,2.27,18.48,18122.24,403.05,2.27,24.96
2024-04-30,12966.13,710.11,5.79,38.08,16315.76,893.56,5.79,13.76,17691.89,968.93,5.79,13.76,19172.24,1050.0,5.79,20.61
2024-05-01,11644.13,-1322.0,-10.2,44.39,14652.24,-1663.52,-10.2,22.55,15888.06,-1803.83,-10.2,22.55,17217.48,-1954.76,-10.2,28.71
2024-05-02,12258.29,614.17,5.27,41.46,15425.07,772.83,5.27,18.47,16726.07,838.01,5.27,18.47,18125.61,908.13,5.27,24.95
2024-05-03,12880.55,622.26,5.08,38.49,16208.08,783.01,5.08,14.33,17575.13,849.06,5.08,14.33,19045.71,920.1,5.08,21.14
2024-05-06,12128.95,-751.6,-5.84,42.08,15262.31,-945.77,-5.84,19.33,16549.59,-1025.54,-5.84,19.33,18078.94,-966.78,-5.08,25.14
2024-05-07,12373.89,244.94,2.02,40.91,15570.53,308.22,2.02,17.7,16883.8,334.21,2.02,17.7,18077.13,-1.81,-0.01,25.15
2024-05-08,12383.29,9.4,0.08,40.86,15582.36,11.82,0.08,17.64,16896.62,12.82,0.08,17.64,18090.86,13.73,0.08,25.09
2024-05-09,12200.66,-182.63,-1.47,41.73,15352.55,-229.81,-1.47,18.85,16647.43,-249.19,-1.47,18.85,17824.06,-266.8,-1.47,26.19
2024-05-10,12597.76,397.1,3.25,39.84,15852.23,499.68,3.25,16.21,17189.26,541.83,3.25,16.21,18404.18,580.12,3.25,23.79
2024-05-13,12540.64,-57.12,-0.45,40.11,15780.35,-71.88,-0.45,16.59,17111.32,-77.94,-0.45,16.59,18320.73,-83.45,-0.45,24.14
2024-05-14,11913.7,-626.93,-5.0,43.1,14991.46,-788.9,-5.0,20.76,16255.89,-855.43,-5.0,20.76,17483.97,-836.76,-4.57,27.6
2024-05-15,10967.57,-946.13,-7.94,47.62,13800.91,-1190.55,-7.94,27.05,14961.93,-1293.96,-7.96,27.07,17482.22,-1.75,-0.01,27.61
2024-05-16,11096.68,129.11,1.18,47.01,13960.58,159.67,1.16,26.21,14782.81,-179.12,-1.2,27.94,17272.93,-209.29,-1.2,28.48
2024-05-17,11320.75,224.07,2.02,45.94,13679.63,-280.95,-2.01,27.69,14485.32,-297.5,-2.01,29.39,16925.33,-347.61,-2.01,29.92
2024-05-20,10613.96,-706.79,-6.24,49.31,14570.08,890.45,6.51,22.99,15428.21,942.89,6.51,24.79,18027.05,1101.72,6.51,25.35
2024-05-21,10633.69,19.73,0.19,49.22,14539.82,-30.26,-0.21,23.15,15396.17,-32.04,-0.21,24.95,17989.61,-37.44,-0.21,25.51
2024-05-22,10351.79,-281.9,-2.65,50.56,15289.15,749.34,5.15,19.19,16189.63,793.47,5.15,21.08,18916.73,927.13,5.15,21.67
2024-05-23,10522.58,170.8,1.65,49.75,16140.32,851.16,5.57,14.69,17090.93,901.29,5.57,16.69,19969.85,1053.11,5.57,17.31
2024-05-24,9903.38,-619.2,-5.88,52.7,16956.24,815.93,5.06,10.37,17954.91,863.98,5.06,12.48,20979.36,1009.52,5.06,13.13
2024-05-28,9458.63,-444.75,-4.49,54.83,17717.46,761.21,4.49,6.35,18760.96,806.04,4.49,8.55,21921.18,941.82,4.49,9.23
2024-05-29,9966.06,507.44,5.36,52.4,16745.98,-971.47,-5.48,11.48,17732.26,-1028.69,-5.48,13.56,20719.21,-1201.97,-5.48,14.21
2024-05-30,10127.51,161.45,1.62,51.63,16479.94,-266.04,-1.59,12.89,17450.56,-281.71,-1.59,14.94,20390.05,-329.16,-1.59,15.57
2024-05-31,10534.26,406.75,4.02,49.69,15831.74,-648.2,-3.93,16.32,16764.18,-686.38,-3.93,18.28,19588.05,-802.0,-3.93,18.89
2024-06-03,10477.06,-57.2,-0.54,49.96,15923.94,92.2,0.58,15.83,16861.81,97.63,0.58,17.81,19702.13,114.07,0.58,18.42
2024-06-04,10300.91,-176.16,-1.68,50.81,15656.2,-267.74,-1.68,17.25,16578.3,-283.51,-1.68,19.19,19370.86,-331.27,-1.68,19.79
2024-06-05,11636.61,1335.71,12.97,44.43,17686.32,2030.12,12.97,6.51,18727.99,2149.69,12.97,8.71,21882.66,2511.8,12.97,9.39
2024-06-06,11428.48,-208.13,-1.79,45.42,17369.99,-316.33,-1.79,8.19,18393.02,-334.97,-1.79,10.34,21491.27,-391.39,-1.79,11.01
2024-06-07,11254.45,-174.04,-1.52,46.25,17105.47,-264.51,-1.52,9.58,18112.93,-280.09,-1.52,11.71,21164.0,-327.27,-1.52,12.36
2024-06-10,11699.09,444.64,3.95,44.13,17781.27,675.8,3.95,6.01,18828.53,715.6,3.95,8.22,22000.14,836.14,3.95,8.9
2024-06-11,11736.55,37.47,0.32,43.95,17838.22,56.94,0.32,5.71,18888.83,60.3,0.32,7.92,22070.6,70.46,0.32,8.61
2024-06-12,12301.88,565.33,4.82,41.25,18697.46,859.24,4.82,1.17,19798.67,909.85,4.82,3.49,23133.7,1063.11,4.82,4.21
