Date,Day Start Equity,Start Ticker,Intraday Switch Time,Intraday Switch,Buy Time,Buy Ticker,End-of-Day Ticker,Day End Equity,PnL ($),Return %,Drawdown %,Sell Time Price,Buy Time Price
2026-03-06,9855.3,SOXS,09:30,SOXS,15:55,SOXL,SOXL,10468.45,613.15,6.22,35.29,43.2286,47.66
2026-03-09,10468.45,SOXL,15:41,SOXL,15:55,SOXL,SOXL,11574.13,1105.68,10.56,28.46,52.72,52.975
2026-03-10,11574.13,SOXL,14:14,SOXL,15:55,SOXL,SOXL,12368.99,794.86,6.87,23.55,56.14,54.165
2026-03-11,12368.99,SOXL,no change,no change,15:55,SOXS,SOXS,12811.73,442.73,3.58,20.81,,37.8201
2026-03-12,12811.73,SOXS,10:02,SOXS,15:55,SOXL,SOXL,13834.43,1022.71,7.98,14.49,40.685,50.09
2026-03-13,13834.43,SOXL,no change,no change,no change,no change,SOXL,13931.1,96.67,0.7,13.89,,
2026-03-16,13931.1,SOXL,10:38,SOXL,15:55,SOXL,SOXL,14986.58,1055.48,7.58,7.37,54.12,53.71
2026-03-17,14986.58,SOXL,no change,no change,no change,no change,SOXL,15287.93,301.35,2.01,5.5,,
2026-03-18,15287.93,SOXL,no change,no change,no change,no change,SOXL,15195.85,-92.08,-0.6,6.07,,
2026-03-19,15195.85,SOXL,no change,no change,no change,no change,SOXL,15343.73,147.88,0.97,5.16,,
2026-03-20,15343.73,SOXL,no change,no change,no change,no change,SOXL,14159.26,-1184.47,-7.72,12.48,,
2026-03-23,14159.26,SOXL,07:13,SOXL,15:55,SOXS,SOXS,15145.94,986.68,6.97,6.38,55.4,38.94
2026-03-24,15145.94,SOXS,no change,no change,no change,no change,SOXS,14706.2,-439.74,-2.9,9.1,,
2026-03-25,14706.2,SOXS,no change,no change,no change,no change,SOXS,14116.31,-589.89,-4.01,12.74,,
2026-03-26,14116.31,SOXS,11:05,SOXS,15:55,SOXL,SOXL,15342.41,1226.11,8.69,5.17,39.225,48.99
2026-03-27,15342.41,SOXL,no change,no change,no change,no change,SOXL,14590.79,-751.62,-4.9,9.81,,
2026-03-30,14590.79,SOXL,no change,no change,no change,no change,SOXL,12775.95,-1814.85,-12.44,21.03,,
2026-03-31,12775.95,SOXL,10:07,SOXL,15:55,SOXL,SOXL,13731.52,955.57,7.48,15.12,43.8809,47.945
2026-04-01,13731.52,SOXL,09:43,SOXL,15:55,SOXL,SOXL,14642.61,911.09,6.64,9.49,51.08,52.205
2026-04-02,14642.61,SOXL,no change,no change,no change,no change,SOXL,14799.68,157.07,1.07,8.52,,
2026-04-06,14799.68,SOXL,no change,no change,no change,no change,SOXL,15343.82,544.14,3.68,5.16,,
2026-04-07,15343.82,SOXL,19:33,SOXL,15:55,SOXL,SOXL,17745.01,2401.2,15.65,0.0,63.06,56.375
2026-04-08,17745.01,SOXL,04:03,SOXL,15:55,SOXL,SOXL,20137.66,2392.64,13.48,0.0,64.33,67.35
2026-04-09,20137.66,SOXL,no change,no change,no change,no change,SOXL,21505.58,1367.93,6.79,0.0,,
2026-04-10,21505.58,SOXL,no change,no change,no change,no change,SOXL,22854.07,1348.49,6.27,0.0,,
