candidate_id,burst_ret3d_min,burst_rv20_max,burst_dd20_max,riskoff_rv20_min,riskoff_crossovers20_min,riskoff_dd20_min,router_days_v1_all,router_days_v2_all,router_days_m0106_all,1m_meta_final,1m_meta_return,1m_meta_dd,1m_best_baseline_final,1m_best_baseline_dd,2m_meta_final,2m_meta_return,2m_meta_dd,2m_best_baseline_final,2m_best_baseline_dd,6m_meta_final,6m_meta_return,6m_meta_dd,6m_best_baseline_final,6m_best_baseline_dd,1y_meta_final,1y_meta_return,1y_meta_dd,1y_best_baseline_final,1y_best_baseline_dd,wins_vs_best_baseline,avg_uplift_pct_vs_best_baseline,avg_dd_over_best_baseline_pct,ranking_score
MRV1-0003,0.08,100.0,12.0,80.0,9,14.0,363,562,1315,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14435.692199872545,44.356921998725454,26.734611598447273,25037.90044416518,17.360492864386565,19939.863799025858,99.39863799025856,26.73461159844727,45708.51371640169,17.36049286438656,0,-34.87592499481376,7.107940593363876,-370.08307172822924
MRV1-0023,0.08,120.0,12.0,100.0,9,14.0,363,562,1315,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14435.692199872545,44.356921998725454,26.734611598447273,25037.90044416518,17.360492864386565,19939.863799025858,99.39863799025856,26.73461159844727,45708.51371640169,17.36049286438656,0,-34.87592499481376,7.107940593363876,-370.08307172822924
MRV1-0019,0.08,120.0,12.0,80.0,9,14.0,363,562,1315,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14435.692199872545,44.356921998725454,26.734611598447273,25037.90044416518,17.360492864386565,19939.863799025858,99.39863799025856,26.73461159844727,45708.51371640169,17.36049286438656,0,-34.87592499481376,7.107940593363876,-370.08307172822924
MRV1-0017,0.08,120.0,12.0,80.0,7,14.0,363,548,1329,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14435.692199872545,44.356921998725454,26.734611598447273,25037.90044416518,17.360492864386565,19939.863799025858,99.39863799025856,26.73461159844727,45708.51371640169,17.36049286438656,0,-34.87592499481376,7.107940593363876,-370.08307172822924
MRV1-0001,0.08,100.0,12.0,80.0,7,14.0,363,548,1329,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14435.692199872545,44.356921998725454,26.734611598447273,25037.90044416518,17.360492864386565,19939.863799025858,99.39863799025856,26.73461159844727,45708.51371640169,17.36049286438656,0,-34.87592499481376,7.107940593363876,-370.08307172822924
MRV1-0007,0.08,100.0,12.0,100.0,9,14.0,363,562,1315,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14435.692199872545,44.356921998725454,26.734611598447273,25037.90044416518,17.360492864386565,19939.863799025858,99.39863799025856,26.73461159844727,45708.51371640169,17.36049286438656,0,-34.87592499481376,7.107940593363876,-370.08307172822924
MRV1-0033,0.08,140.0,12.0,80.0,7,14.0,363,548,1329,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14435.692199872545,44.356921998725454,26.734611598447273,25037.90044416518,17.360492864386565,19939.863799025858,99.39863799025856,26.73461159844727,45708.51371640169,17.36049286438656,0,-34.87592499481376,7.107940593363876,-370.08307172822924
MRV1-0035,0.08,140.0,12.0,80.0,9,14.0,363,562,1315,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14435.692199872545,44.356921998725454,26.734611598447273,25037.90044416518,17.360492864386565,19939.863799025858,99.39863799025856,26.73461159844727,45708.51371640169,17.36049286438656,0,-34.87592499481376,7.107940593363876,-370.08307172822924
MRV1-0037,0.08,140.0,12.0,100.0,7,14.0,363,548,1329,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14435.692199872545,44.356921998725454,26.734611598447273,25037.90044416518,17.360492864386565,19939.863799025858,99.39863799025856,26.73461159844727,45708.51371640169,17.36049286438656,0,-34.87592499481376,7.107940593363876,-370.08307172822924
MRV1-0039,0.08,140.0,12.0,100.0,9,14.0,363,562,1315,16810.788583133068,68.10788583133068,7.068698847574766,19508.989836837496,7.068698847574766,15354.670085784659,53.54670085784659,16.752223752908872,21020.108235875323,7.068698847574783,14435.692199872545,44.356921998725454,26.734611598447273,25037.90044416518,17.360492864386565,19939.863799025858,99.39863799025856,26.73461159844727,45708.51371640169,17.36049286438656,0,-34.87592499481376,7.107940593363876,-370.08307172822924
